gname	h2PB
DSE	0.209430548
DSEL	-0.051440978
DSERG1	0.145706571
DSG1	0.005329966
DSG2	0.223930729
DSG3	0.146428455
DSG4	-0.072898567
DSN1	-0.145091064
DSP	0.461438127
DSPP	0.140524164
DST	0.187320122
DSTN	0.193678696
DSTNP2	0.132832169
DSTYK	0.237610351
DTD1	0.077549466
DTD2	0.126127112
DTHD1	0.068976493
DTL	0.011259037
DTNA	0.108079736
DTNB	-0.042623141
DTNBP1	0.155936749
DTWD1	0.021030082
DTWD2	0.084985506
DTX1	-0.118957335
DTX2	0.019493303
DTX2P1-UPK3BP1-PMS2P11	0.079324384
DTX3	-0.005573174
DTX3L	0.226897947
DTX4	0.239710348
DTYMK	0.054639345
DUOX1	0.159982942
DUOX2	0.219156507
DUOXA1	0.143366252
DUOXA2	-0.067535705
DUPD1	-0.039010302
DUS1L	0.089376576
DUS2	0.046984492
DUS3L	0.077982982
DUS4L	0.061889672
DUSP1	0.116918713
DUSP10	0.161974505
DUSP11	0.154001571
DUSP12	0.013232275
DUSP13	0.117447819
DUSP14	-0.105100956
DUSP15	0.083449973
DUSP16	0.292493772
DUSP18	0.211985114
DUSP19	0.123737117
DUSP2	0.257836152
DUSP23	0.072644807
DUSP26	0.201765413
DUSP27	0.098850859
DUSP28	0.139314725
DUSP3	0.162360247
DUSP4	0.016209979
DUSP5	0.21249689
DUSP6	0.183942601
DUSP7	0.160369208
DUSP8	0.045347731
DUT	0.176444574
DUXA	0.12993228
DVL1	0.078059955
DVL2	0.197098488
DVL3	0.061484838
DYDC1	0.049049706
DYDC2	0.035551232
DYM	0.065455468
DYNAP	-0.000887298
DYNC1H1	0.157946299
DYNC1I1	0.078655039
DYNC1LI1	0.150517465
DYNC1LI2	0.082918204
DYNC2H1	0.014458173
DYNC2LI1	0.091934881
DYNLL1	0.064730381
DYNLL2	0.235033963
DYNLRB1	0.04171365
DYNLRB2	0.106522372
DYNLT1	0.104294428
DYRK1A	0.181923128
DYRK1B	0.0591034
DYRK2	0.270334484
DYRK3	0.034990152
DYRK4	-0.022286102
DYSF	0.260646688
DYTN	-0.043001896
DYX1C1	0.305919852
DZANK1	0.088361814
DZIP1	-0.031916206
DZIP1L	-0.271389967
DZIP3	0.130539752
E2F1	-0.04607512
E2F2	0.274367721
E2F3	0.297936215
E2F4	0.151669363
E2F5	0.020808777
E2F6	0.031521254
E2F7	0.059620144
E2F8	0.303113289
E4F1	0.122217364
EAF1	0.068006403
EAF2	-0.185295317
EAPP	0.221921217
EARS2	0.009009276
EBAG9	0.208284467
EBF1	0.318290428
EBF2	0.09395192
EBF3	0.073527267
EBF4	-0.310463096
EBI3	0.148868617
EBLN2	0.08463965
EBNA1BP2	0.140685181
EBPL	-0.094507835
ECD	0.291896202
ECE1	0.151508021
ECE2	0.145937114
ECEL1	0.159859473
ECHDC1	0.177081196
ECHDC2	0.147181926
ECHDC3	0.025403774
ECHS1	0.088284406
ECI1	-0.059311056
ECI2	0.123478
ECM1	0.156688388
ECM2	0.084504639
ECSCR	0.053268244
ECSIT	-0.072179855
ECT2	0.199903685
ECT2L	0.230196587
EDAR	0.043966064
EDARADD	-0.011604661
EDC3	0.085872139
EDC4	0.010854663
EDDM3A	0.003441146
EDDM3B	0.116832288
EDEM1	0.15077555
EDEM2	0.066699816
EDEM3	0.306647531
EDF1	0.194283253
EDIL3	0.008660913
EDN1	0.093622495
EDN2	0.257980644
EDN3	0.092735868
EDNRA	0.140154657
EDNRB	0.183926988
EEA1	0.214950468
EED	0.206521778
EEF1A1	0.183318361
EEF1A2	-0.056997292
EEF1D	0.493896277
EEF1E1	0.05343546
EEF2	0.470778309
EEF2K	0.162097144
EEFSEC	0.008670971
EEPD1	0.190812639
EFCAB1	0.011820101
EFCAB11	0.085610833
EFCAB12	0.292883193
EFCAB13	0.126760858
EFCAB14	0.342222734
EFCAB2	0.093455874
EFCAB3	-0.092061309
EFCAB4A	-0.12858054
EFCAB4B	0.101461551
EFCAB5	0.091092832
EFCAB6	0.220876005
EFCAB7	0.043479279
EFCAB8	0.129209548
EFCC1	0.155834583
EFEMP1	0.236699728
EFEMP2	-0.000326398
EFHB	-0.030128491
EFHC1	0.090626624
EFHD1	0.104385044
EFHD2	0.100109656
EFNA1	0.198997254
EFNA2	-0.158171574
EFNA3	0.186575613
EFNA4	-0.154548748
EFNA5	0.019337049
EFNB2	0.242995857
EFNB3	0.050119802
EFR3A	-0.103414513
EFR3B	0.164402904
EFS	0.042804194
EFTUD1	0.006643504
EFTUD2	0.175452922
EGF	0.107695046
EGFL7	0.057297167
EGFLAM	0.137488039
EGFR	0.270881603
EGLN1	0.198825532
EGLN3	0.019835386
EGR1	0.032992287
EGR2	0.059869262
EGR3	0.26880847
EGR4	0.253783647
EHBP1	0.189109923
EHBP1L1	0.164323851
EHD1	0.245453332
EHD2	0.172930428
EHD3	0.118163685
EHD4	0.022246322
EHF	0.124510103
EHHADH	0.104494131
EHMT1	0.116238295
EHMT2	-0.185478249
EI24	0.234379161
EID1	0.226309132
EID2	-0.151114623
EID2B	-0.008868152
EID3	-0.048482946
EIF1	0.384393555
EIF1AD	-0.070904417
EIF1AX	-0.153039381
EIF1B	0.26018123
EIF2A	0.350252806
EIF2AK1	0.462948783
EIF2AK2	0.419645206
EIF2AK3	0.189706416
EIF2AK4	0.103776477
EIF2B1	0.0853196
EIF2B2	0.01410518
EIF2B3	-0.078764925
EIF2B4	0.017455638
EIF2B5	0.038432456
EIF2D	0.136818412
EIF2S1	0.15778526
EIF2S2	0.179582787
EIF3A	0.193305045
EIF3B	0.361169461
EIF3D	0.088960394
EIF3E	0.185081842
EIF3F	0.277520131
EIF3G	0.172549191
EIF3H	0.179384252
EIF3I	0.044174783
EIF3J	-0.087399798
EIF3K	0.321261223
EIF3L	0.099986642
EIF3M	0.157558001
EIF4A1	0.131919682
EIF4A3	0.04607088
EIF4B	0.124041376
EIF4E	0.176397976
EIF4E1B	-0.135745207
EIF4E2	0.147974512
EIF4E3	0.525224967
EIF4EBP1	0.154130882
EIF4EBP2	0.180737019
EIF4ENIF1	0.23139591
EIF4G1	0.187835239
EIF4G2	0.223858467
EIF4G3	0.222706307
EIF4H	0.147044009
EIF5	0.207400804
EIF5A	0.217798242
EIF5A2	0.225049495
EIF5AL1	0.366199416
EIF5B	0.172871815
EIF6	0.131533722
ELAC1	0.098593291
ELAC2	0.350460216
ELANE	0.070601401
ELAVL1	0.186916076
ELAVL2	0.054623155
ELAVL3	0.099642371
ELAVL4	0.127237828
ELF1	0.292610283
ELF2	0.248243908
ELF3	-0.032891937
ELF5	0.143430743
ELFN1	0.090887818
ELFN2	0.098735208
ELK3	0.219681424
ELK4	0.247384468
ELL	0.15146898
ELL2	0.168244736
ELL3	-0.022141935
ELMO1	0.076843557
ELMO2	0.094434755
ELMO3	-0.052349144
ELMOD2	-0.070170354
ELMOD3	0.143101177
ELMSAN1	0.066044578
ELN	0.185470365
ELOF1	0.163904257
ELOVL1	0.177158333
ELOVL2	0.081318626
ELOVL3	0.104601349
ELOVL4	0.117352628
ELOVL5	0.163702505
ELOVL6	0.170091845
ELOVL7	0.232403921
ELP2	0.131564718
ELP3	0.197324142
ELP4	-0.030543479
ELP5	0.071589656
ELP6	-0.085452054
ELSPBP1	0.102256958
ELTD1	0.014185966
EMB	-0.137411808
EMC1	0.406458408
EMC10	0.023106914
EMC2	0.005107459
EMC3	0.433299025
EMC4	0.219131919
EMC6	0.100284774
EMC7	-0.048628404
EMC8	0.1671164
EMC9	0.000106169
EMCN	-0.08756346
EME1	0.082253913
EME2	-0.111631354
EMG1	0.122521979
EMID1	-0.059930567
EMILIN1	0.068578994
EMILIN2	0.187023199
EMILIN3	-0.051025467
EML1	0.180198913
EML2	0.052788652
EML3	0.251430138
EML4	0.202553232
EML5	0.025560704
EML6	-0.085254327
EMP1	0.119494172
EMP2	0.17409379
EMP3	0.102245135
EMR1	0.364604673
EMR2	0.636585935
EMR3	0.164600334
EMX1	0.11938688
EMX2	0.155321658
EN1	0.100586549
EN2	0.065295532
ENAH	0.127362109
ENAM	0.085040345
ENC1	0.356479338
ENDOD1	-0.00972877
ENDOG	-0.090408827
ENDOU	0.095938896
ENDOV	-0.040489951
ENG	0.10980088
ENGASE	0.169655678
ENHO	0.055592532
ENKD1	0.049280495
ENKUR	0.338250848
ENO1	0.222230035
ENO2	0.076572322
ENO3	0.086090853
ENOPH1	0.075642613
ENOSF1	0.221803556
ENOX1	0.068558447
ENPEP	0.047585832
ENPP1	0.077152777
ENPP2	0.014601743
ENPP3	0.060404473
ENPP4	0.253804939
ENPP5	0.171811924
ENPP6	9.92e-05
ENPP7	-0.136417295
ENSA	0.262118246
ENTHD1	0.065633
ENTHD2	-0.102735596
ENTPD1	0.304479814
ENTPD2	0.006112857
ENTPD3	0.277546812
ENTPD4	0.208479519
ENTPD5	0.023273119
ENTPD6	0.189135416
ENTPD7	0.146221666
ENTPD8	0.091446786
ENY2	0.101744572
EOGT	0.022127216
EOMES	0.235298723
EP300	0.152491658
EP400	0.144628864
EP400NL	-0.038128146
EPAS1	0.042390815
EPB41	0.428646443
EPB41L1	0.221861085
EPB41L2	0.09912788
EPB41L3	0.31215731
EPB41L4A	0.269977254
EPB41L4A-AS1	0.046809129
EPB41L4A-AS2	-0.042082429
EPB41L4B	0.046694137
EPB41L5	0.156641384
EPB42	-0.050585152
EPC1	0.004328876
EPC2	0.027169853
EPCAM	-0.06918111
EPDR1	0.198701126
EPG5	0.105002838
EPGN	0.250116947
EPHA1	0.070704067
EPHA10	0.087812786
EPHA2	0.066639433
EPHA3	0.084445267
EPHA4	0.087640322
EPHA5	0.17852963
EPHA6	0.153294623
EPHA7	0.023793219
EPHA8	0.150993255
EPHB1	0.248574538
EPHB2	0.114814053
EPHB3	-0.028334736
EPHB4	0.366698504
EPHB6	0.005640985
EPHX1	-0.310540846
EPHX2	0.144971037
EPHX3	0.293714866
EPHX4	-0.053134207
EPM2A	0.101647179
EPM2AIP1	0.167935984
EPN1	0.040453794
EPN2	0.143985609
EPN3	0.052125898
EPO	-0.001872239
EPOR	-0.01059028
EPPK1	0.57363381
EPRS	-0.002993445
EPS15	0.193490174
EPS15L1	0.141474898
EPS8	0.094007026
EPS8L1	0.303243578
EPS8L2	0.18099108
EPS8L3	0.03475118
EPSTI1	0.287538783
EPT1	0.171209487
EPX	-0.181819891
EPYC	0.057072512
EQTN	-0.079399503
ERAL1	0.121943552
ERAP1	0.58967375
ERAP2	0.879661563
ERBB2	0.197744392
ERBB2IP	0.227723246
ERBB3	-0.040803995
ERBB4	0.18983259
ERC1	0.148895348
ERC2	0.154105268
ERC2-IT1	-0.035259485
ERCC1	0.085151081
ERCC2	0.056341654
ERCC3	0.060115183
ERCC4	0.124650963
ERCC6	0.063064189
ERCC6L2	0.230441397
ERCC8	0.140557829
EREG	0.215379891
ERF	-0.006665154
ERG	0.262828591
ERGIC1	0.163240557
ERGIC2	0.237455519
ERGIC3	0.373619406
ERH	0.013086206
ERI1	0.085737215
ERI2	0.172769555
ERI3	0.088957335
ERICH1	0.547871356
ERICH2	-0.027823607
ERLEC1	-0.001346487
ERLIN1	0.199580064
ERLIN2	0.242681254
ERMAP	0.031794508
ERMARD	0.090345491
ERMN	0.102452852
ERMP1	0.205370796
ERN1	0.313627905
ERN2	0.115415638
ERO1L	0.238956054
ERO1LB	0.13491193
ERP27	-0.116154214
ERP29	0.005270697
ERP44	0.132899401
ERRFI1	0.082542991
ERVFRD-1	0.092822954
ERVK3-1	-0.068489955
ERVMER34-1	0.062870938
ERVMER61-1	0.170460001
ESAM	0.113882728
ESCO1	-0.030165351
ESCO2	0.106999292
ESD	0.13496822
ESF1	0.013479596
ESM1	0.105206515
ESP33	0.011151118
ESPL1	0.112172545
ESPN	-0.005582576
ESPNL	-0.069421018
ESPNP	0.06737945
ESR1	0.24232199
ESR2	0.17933098
ESRP1	-0.002893985
ESRP2	0.114655675
ESRRA	0.071731049
ESRRB	-0.000585553
ESRRG	0.102365876
ESYT1	0.278665543
ESYT2	0.144087218
ESYT3	0.093963013
ETAA1	0.066591726
ETF1	0.255888602
ETFA	0.110392888
ETFB	0.058269995
ETFDH	0.164239934
ETHE1	0.084389082
ETNK1	0.027528638
ETNK2	-0.044114632
ETNPPL	0.027830027
ETS1	0.250015473
ETS2	0.256213178
ETV1	0.089411286
ETV2	0.090877021
ETV3	0.201673361
ETV3L	-0.179509881
ETV4	0.102057493
ETV5	0.275214821
ETV6	0.101525942
ETV7	0.24169568
EVA1A	-0.068792174
EVA1B	-0.179182499
EVA1C	0.081477265
EVC	0.197168389
EVC2	0.275134779
EVI2A	-0.030186319
EVI2B	0.249687562
EVI5	0.127638976
EVI5L	0.404363704
EVL	0.15632594
EVPL	0.098039571
EVX1	0.042795521
EVX2	0.114227446
EWSR1	0.116395528
EXD1	0.139446767
EXD2	-0.066436858
EXD3	0.031035892
EXO1	-0.133012225
EXO5	0.152968273
EXOC1	0.042890699
EXOC2	0.209510375
EXOC3	0.097137734
EXOC3L1	0.045924401
EXOC3L2	0.067174242
EXOC3L4	0.242977963
EXOC4	0.004635873
EXOC5	-0.022183254
EXOC6	0.094254399
EXOC6B	0.432295293
EXOC7	0.132427006
EXOC8	0.20357697
EXOG	0.136006141
EXOSC1	-0.02076519
EXOSC10	0.219669453
EXOSC2	-0.036244376
EXOSC3	0.233911514
EXOSC4	-0.180737398
EXOSC5	0.025474916
EXOSC6	0.383241669
EXOSC7	0.126766576
EXOSC8	0.18748116
EXOSC9	0.119494953
EXPH5	0.159794494
EXT1	0.139609711
EXT2	0.194367454
EXTL1	0.188999256
EXTL2	0.048079973
EXTL3	0.128017702
EYA1	0.127188421
EYA2	0.170175019
EYA3	0.260000178
EYA4	0.123763293
EYS	0.131034189
EZH1	0.207427437
EZH2	0.065730795
EZR	0.281090802
F10	-0.061666493
F11	0.062757959
F11R	0.432385885
F12	-0.060702859
F13A1	0.4725571
F13B	-0.048988852
F2	0.081991498
F2R	0.26174456
F2RL1	0.267640358
F2RL2	0.136710603
F2RL3	0.123128516
F3	0.065697029
F5	0.393368007
F7	0.149166963
FA2H	0.079417742
FAAH	0.120799091
FABP1	0.069748929
FABP12	0.047695916
FABP2	-0.115677352
FABP3	-0.138405424
FABP4	-0.080615342
FABP6	-0.077172346
FABP7	0.139232241
FABP9	0.12263355
FADD	0.544815528
FADS2	0.521600048
FADS3	0.217342148
FADS6	0.019138163
FAF1	0.12648565
FAF2	0.04898375
FAH	0.316980093
FAHD1	0.086646496
FAHD2A	0.127559022
FAIM	0.040301838
FAIM2	0.191260982
FAIM3	0.107159607
FAM101B	0.499099439
FAM102A	0.494522115
FAM102B	0.165165053
FAM103A1	0.005260793
FAM104A	0.36166349
FAM105A	0.229996304
FAM105B	0.189129954
FAM107A	0.124603958
FAM107B	0.187682096
FAM109A	0.100863213
FAM109B	-0.005474726
FAM110A	0.040648799
FAM110B	0.15809313
FAM110C	-0.040328984
FAM110D	0.006173865
FAM111A	0.158497126
FAM111B	0.004608524
FAM114A1	0.092957232
FAM114A2	-0.025104105
FAM117A	0.240855842
FAM117B	0.14081853
FAM118A	0.693425402
FAM118B	0.016305878
FAM120A	0.129052885
FAM120AOS	0.013969269
FAM120B	0.09703484
FAM122A	0.230258923
FAM124A	0.127349732
FAM124B	-0.096043593
FAM126A	0.122620453
FAM126B	0.265506532
FAM129A	0.346325732
FAM129B	-0.048446082
FAM129C	0.411669255
FAM131A	-0.119134544
FAM131B	-1.37e-05
FAM131C	0.122653701
FAM132A	-0.098977404
FAM134A	0.261691554
FAM134B	0.081663439
FAM134C	0.08247179
FAM135A	0.059689179
FAM135B	0.069209252
FAM136A	0.143407484
FAM136BP	0.009912552
FAM13A	0.271133106
FAM13B	0.020534339
FAM13C	-0.063108865
FAM149A	-0.047693978
FAM149B1	0.210903762
FAM150A	-0.179235427
FAM150B	0.151266402
FAM151A	0.185175053
FAM151B	0.012809567
FAM154A	0.019074704
FAM154B	0.204163007
FAM155A	0.133098229
FAM159A	0.09910599
FAM160A1	0.110511997
FAM160A2	0.120473195
FAM160B1	0.101585837
FAM160B2	0.041895421
FAM161A	0.054403104
FAM161B	-0.082903888
FAM162A	0.017194449
FAM162B	-0.032206527
FAM163A	0.171723806
FAM166A	0.018436462
FAM166B	-0.034497512
FAM167A	0.129353912
FAM167B	0.169639189
FAM168A	0.17272498
FAM168B	0.041905769
FAM169A	0.29902725
FAM169B	0.092968578
FAM170A	0.119088077
FAM171A1	-0.007238918
FAM171A2	0.080356796
FAM171B	-0.090080884
FAM172A	0.219161758
FAM173A	-0.019822631
FAM173B	0.117928508
FAM174A	0.095957371
FAM174B	-0.247290205
FAM175A	0.064881259
FAM175B	-0.025092196
FAM177A1	0.073641629
FAM177B	0.327662463
FAM178A	0.104624616
FAM178B	0.020246858
FAM179A	-0.134506878
FAM179B	0.182083274
FAM180A	0.125264858
FAM181A	0.261516864
FAM181B	0.094643854
FAM183A	0.105802024
FAM183B	-0.052371457
FAM184A	0.137319196
FAM184B	0.11409646
FAM185A	0.127531466
FAM186A	0.1537029
FAM186B	0.046678942
FAM187B	0.153001879
FAM188A	0.331047357
FAM189A1	0.022912753
FAM189A2	-0.129846982
FAM189B	-0.123610066
FAM192A	0.022628405
FAM193A	0.158600486
FAM193B	-0.152582457
FAM194A	-0.16363677
FAM194B	0.063482544
FAM195A	0.069313985
FAM195B	0.011335647
FAM196A	0.023735717
FAM196B	-0.10943827
FAM198A	0.020558286
FAM198B	0.36218525
FAM19A1	0.032163942
FAM19A2	0.187201211
FAM19A3	0.138280696
FAM19A4	0.214012202
FAM19A5	0.031071291
FAM200A	0.04386409
FAM200B	0.044865433
FAM204A	0.21453912
FAM205A	0.119866258
FAM206A	-0.09637722
FAM208A	0.181494294
FAM208B	0.160700762
FAM209A	0.063097415
FAM20A	-0.007085776
FAM20B	0.044969391
FAM20C	0.140674147
FAM210A	0.016680478
FAM210B	0.451793299
FAM211A	-0.070160106
FAM211B	-0.003941612
FAM212A	-0.154610795
FAM212B	0.430635233
FAM213A	0.046043953
FAM213B	0.179626917
FAM214A	0.168109266
FAM214B	-0.005776447
FAM215A	0.026874193
FAM216A	0.042189439
FAM216B	0.079829688
FAM217A	0.035566751
FAM217B	0.071688019
FAM218A	0.071882657
FAM219A	0.162794187
FAM219B	0.159347396
FAM220A	0.202099236
FAM221A	0.136203525
FAM221B	0.128329158
FAM222A	0.117057418
FAM222B	0.133108936
FAM227A	0.027956812
FAM227B	0.147542142
FAM228A	0.201499159
FAM228B	0.074814575
FAM229B	0.145456884
FAM24A	-0.087714619
FAM24B	0.173246112
FAM26D	-0.065374342
FAM26E	0.077518741
FAM26F	0.379012999
FAM27L	-0.05197175
FAM32A	-0.210412836
FAM3B	0.359559846
FAM3D	0.234685886
FAM43A	0.37510975
FAM43B	-0.009057532
FAM45A	0.136171377
FAM46A	0.196940208
FAM46B	0.074759463
FAM46C	0.736215681
FAM47E	0.045816867
FAM49A	0.066501501
FAM49B	0.200677589
FAM50B	0.286338908
FAM53A	0.005202144
FAM53B	0.199869826
FAM53C	-0.11244342
FAM57A	0.027638145
FAM57B	-0.159016621
FAM58BP	0.208760264
FAM5C	0.12581048
FAM60A	-0.041236253
FAM63A	0.190001919
FAM63B	-0.010484384
FAM64A	0.037437252
FAM65A	0.03650491
FAM65B	0.213404054
FAM65C	0.118363472
FAM69A	0.047934615
FAM69B	0.183389103
FAM69C	-0.001375316
FAM71A	0.109829458
FAM71B	0.143254726
FAM71C	0.08164378
FAM71D	0.048714339
FAM71E1	-0.122974572
FAM71E2	0.180570457
FAM71F1	0.291324827
FAM71F2	0.033511963
FAM73A	0.14011924
FAM73B	0.054100604
FAM76A	0.25152956
FAM76B	0.263627957
FAM78A	0.021396065
FAM78B	-0.00977939
FAM81A	-0.095929899
FAM81B	0.061157667
FAM83A	-0.037593372
FAM83A-AS1	-0.054831854
FAM83B	-0.017997386
FAM83C	0.057160069
FAM83D	-0.035840378
FAM83E	0.130074369
FAM83F	0.166820941
FAM83G	-0.096983813
FAM83H	0.004039195
FAM84A	0.005973137
FAM84B	0.048866264
FAM86A	0.020239953
FAM86B3P	-0.122827065
FAM86C1	0.086260822
FAM89A	0.086091648
FAM89B	0.04182778
FAM8A1	-0.041719064
FAM91A1	0.046165899
FAM92A1	0.258803562
FAM92B	0.033994786
FAM96A	0.21714238
FAM96B	0.064258687
FAM98A	0.29293766
FAM98B	0.068775862
FAM98C	0.006700864
FAN1	0.058787327
FANCA	0.216188782
FANCC	0.170329564
FANCD2	-0.030293393
FANCD2OS	-0.010209417
FANCE	-0.014175353
FANCF	0.162874184
FANCG	0.081419592
FANCI	0.093592197
FANCL	0.126160411
FANCM	-0.082367614
FANK1	0.09483178
FAP	0.247100597
FAR1	0.11865461
FAR2	0.149062185
FARP1	0.249125388
FARP2	0.157659083
FARS2	0.046645619
FARSA	-0.149396937
FARSB	0.126841646
FAS	0.278037274
FASLG	0.103425321
FASN	-0.04638522
FASTK	0.126081671
FASTKD1	0.124549523
FASTKD2	0.144724557
FASTKD3	0.214263387
FASTKD5	0.052389117
FAT1	0.0334487
FAT2	-0.048488475
FAT3	-0.053086645
FAT4	0.143625387
FAU	0.259697266
FAXC	0.110022968
FAXDC2	0.561613685
FBF1	0.065895583
FBL	-0.078707714
FBLIM1	0.143976165
FBLN1	0.218055403
FBLN2	0.261464369
FBLN5	0.276516457
FBLN7	0.012524849
FBN1	0.302641906
FBN2	0.196867955
FBN3	0.184786155
FBP1	0.285338633
FBP2	0.060841085
FBRS	0.113622072
FBRSL1	0.069159084
FBXL12	0.088574642
FBXL13	0.220273637
FBXL14	0.043468912
FBXL15	0.227858396
FBXL16	0.016761516
FBXL17	-0.027594099
FBXL18	0.03278801
FBXL19	0.243502536
FBXL2	0.26709074
FBXL20	-0.185813897
FBXL21	0.094495687
FBXL22	0.009378442
FBXL3	0.114773829
FBXL4	0.017576741
FBXL5	0.183923902
FBXL6	0.056425841
FBXL7	0.1020549
FBXL8	-0.017308842
FBXO10	0.145835997
FBXO11	0.24091738
FBXO15	-0.111950551
FBXO16	0.023906631
FBXO18	0.106798535
FBXO2	0.266354938
FBXO21	0.030244615
FBXO22	0.102160864
FBXO24	0.112705314
FBXO25	0.212204335
FBXO27	0.048207903
FBXO28	0.309681333
FBXO3	0.13642863
FBXO30	-0.021680635
FBXO31	-0.001271436
FBXO32	-0.016152535
FBXO33	0.106577582
FBXO34	0.287511708
FBXO36	-0.077951266
FBXO38	0.095092982
FBXO39	0.048642432
FBXO4	0.097551042
FBXO40	0.063083482
FBXO41	-0.004299892
FBXO42	0.009213958
FBXO43	0.184578758
FBXO44	0.227504269
FBXO45	0.219753558
FBXO46	-0.06117699
FBXO47	0.126381581
FBXO48	-0.168135132
FBXO5	0.074300507
FBXO6	0.20884311
FBXO7	0.508511854
FBXO8	0.148053522
FBXO9	0.577906612
FBXW11	-0.023837992
FBXW12	-0.220810472
FBXW2	0.051000306
FBXW4	-0.011527842
FBXW4P1	0.128177507
FBXW5	0.001657182
FBXW7	0.058573203
FBXW8	0.009109824
FBXW9	-0.290508923
FCAMR	0.061084817
FCAR	0.464371619
FCER1A	0.510540518
FCER1G	0.321707603
FCER2	0.014808114
FCF1	0.143011027
FCGBP	0.503584472
FCGR2A	0.261112998
FCGR2B	0.359817701
FCGR3A	0.45269955
FCGR3B	0.703838752
FCGRT	0.263929283
FCHO1	-0.042226096
FCHO2	0.113184439
FCHSD1	-0.088632754
FCHSD2	0.224985239
FCN1	0.468472778
FCN2	0.192347896
FCN3	0.041405129
FCRL1	0.520367252
FCRL2	0.257292337
FCRL3	0.380999866
FCRL4	0.102077334
FCRL5	0.504228654
FCRL6	0.204845836
FCRLA	0.162406622
FCRLB	0.046983551
FDCSP	0.275638905
FDFT1	0.324044404
FDPS	0.122781684
FDX1	0.128187606
FDX1L	0.052930749
FDXACB1	0.108439289
FDXR	-0.034661247
FECH	0.391424782
FEM1A	0.19222742
FEM1B	0.077452733
FEM1C	0.022571205
FEN1	0.125606543
FER	0.202563222
FER1L4	-0.246101094
FER1L5	0.242180366
FER1L6	0.004060587
FER1L6-AS1	-0.063502736
FERD3L	0.143808923
FERMT1	0.246221223
FERMT2	0.10886047
FERMT3	0.31117363
FES	0.134053712
FETUB	0.158788299
FEV	-0.154171093
FEZ1	0.12518302
FEZ2	0.113743902
FEZF1	0.014714072
FEZF2	-0.095372613
FFAR1	0.052745606
FFAR2	0.314366846
FFAR4	0.051171168
FGA	0.252561935
FGB	0.142935575
FGD2	0.065839074
FGD3	0.17237249
FGD4	0.130565252
FGD5	0.067125389
FGD6	0.229075194
FGF1	0.033193102
FGF10	0.078559162
FGF11	0.029647498
FGF12	0.293442508
FGF14	0.081225674
FGF17	0.020785661
FGF18	-0.047491412
FGF19	0.00631981
FGF2	0.251803691
FGF20	0.105311485
FGF21	0.00783786
FGF22	-0.099577001
FGF23	0.160014877
FGF3	0.030810785
FGF4	-0.081393285
FGF5	0.218375914
FGF6	-0.029359053
FGF7	0.02208233
FGF8	-0.208701781
FGF9	0.169991962
FGFBP1	0.111295583
FGFBP2	0.295262652
FGFBP3	0.029566554
FGFR1	0.084775587
FGFR1OP	0.279473454
FGFR1OP2	0.417841824
FGFR2	0.353379956
FGFR3	-0.029065737
FGFR4	0.08707948
FGFRL1	0.203954324
FGG	0.162372385
FGGY	0.155550615
FGL1	-0.006386337
FGL2	0.236828389
FGR	0.181439958
FH	-0.033260934
FHAD1	0.20114245
FHDC1	-0.098359939
FHIT	0.56171395
FHL2	0.169602374
FHL3	0.455967357
FHL5	0.121047579
FHOD1	0.121663743
FHOD3	0.220278425
FIBCD1	0.121634741
FIBIN	0.151723243
FIBP	0.240368034
FICD	0.175685251
FIG4	0.059516665
FIGLA	-0.041662993
FIGN	0.119909723
FIGNL1	0.116516778
FIGNL2	-0.038853865
FILIP1	0.146147238
FILIP1L	0.24772911
FIP1L1	0.028280448
FIS1	0.184704425
FITM1	0.203638705
FITM2	-0.107328419
FIZ1	0.043329286
FJX1	0.136841948
FKBP10	0.030326035
FKBP11	-0.005184432
FKBP14	0.114381551
FKBP15	0.051378111
FKBP1A	0.259515848
FKBP1AP1	0.179657255
FKBP1B	-0.016324082
FKBP2	-0.148595193
FKBP3	-0.230042693
FKBP4	0.15200619
FKBP5	0.274471536
FKBP6	-0.084969802
FKBP7	0.150087818
FKBP8	0.336524016
FKBP9	0.245595916
FKBP9L	0.040748265
FKBPL	0.244166138
FKRP	0.243005769
FKSG2	-0.204644599
FKSG29	0.060982186
FKTN	0.093550594
FLAD1	0.003000573
FLCN	0.506344896
FLG	-0.00703367
FLG2	0.050931687
FLI1	0.650064637
FLII	0.053818349
FLJ16124	0.036518214
FLJ16126	-0.093659611
FLJ16779	-0.151099534
FLJ25363	-0.004613026
FLJ33360	-0.046293852
FLJ33534	-0.093517327
FLJ34503	-0.070668281
FLJ36777	0.218168383
FLJ38723	-0.025065947
FLJ40448	0.187704424
FLJ41423	0.032007526
FLJ42393	0.157215925
FLJ44881	-0.022333633
FLJ45079	-0.077085397
FLNB	0.083110213
FLNC	-0.141509298
FLOT1	0.311819345
FLOT2	0.103895163
FLRT1	-0.01992931
FLRT3	0.410904238
FLT1	0.211379944
FLT3	-0.036125213
FLT3LG	0.246601238
FLT4	0.054040229
FLVCR1	0.136117969
FLVCR1-AS1	0.668210778
FLVCR2	0.24220376
FLYWCH1	0.221367353
FLYWCH2	0.156320366
FMN1	0.365857937
FMN2	0.171035768
FMNL1	0.507372676
FMNL2	-0.06020648
FMNL3	0.127505918
FMO1	-0.064549011
FMO2	0.040233721
FMO3	0.083606453
FMO4	-0.167504247
FMO5	0.026180808
FMOD	0.136049263
