gene	h50	pve50	rho50	pge50	pi50	n_gamma50	h025	pve025	rho025	pge025	pi025	n_gamma025	h975	pve975	rho975	pge975	pi975	n_gamma975
HRH1	0.10891745	0.05921672	0.935612	0.8673014	0.0011581405	2	0.02415667125	0.03054237225	0.5620416275	0.5770107	0.0006049448	1	0.48752	0.0984856555	0.9981452	0.9937958725	0.004741002975	6
FAM116A	0.15443295	0.1211685	0.8908596	0.8603313	0.0014489075	2	0.04307090675	0.07803678975	0.4670005	0.55602108	0.0007362346	1	0.592466685000001	0.1793413	0.9947271	0.988663905	0.0069016399	8
C3orf78	0.04360737	0.032112925	0.6664432	0.5704956	0.0088033145	7	0.00872939875	0.00902843335	0.03926565275	0	0.001313437	0	0.361641	0.095063584	0.9904384	0.9788675275	0.34933855	290
C3orf75	0.02513698	0.01578091	0.6295954	0.27885055	0.005371892	3	0.0031396399	0.0027350573	0.03389908425	0	0.001472140475	0	0.3620061	0.04769385275	0.9898066175	0.9712684725	0.1000954	71
C3orf71	0.020586145	0.01236535	0.60969755	0.36900745	0.009812185	6	0.0021552377	0.001510949225	0.03311718975	0	0.001675442875	0	0.303575840000001	0.0440515325	0.988985835	0.972117305	0.45267272	291
UQCRC1	0.0064904995	0.003237227	0.5829492	0.3738159	0.03313174	19	0.0001875631	0.0001058992525	0.02965543	0	0.001833124375	0	0.20574788	0.02177861325	0.9924924	0.9683109	0.237825645	144
EIF2B5	0.033121785	0.025689255	0.70459235	0.60903	0.003422089	5	0.003971198	0.003164451075	0.04789820175	0	0.0007020407475	0	0.2712922225	0.0627371175	0.9918992925	0.9845882	0.1027498925	160
ZMAT3	0.3134685	0.24333535	0.9787218	0.9712396	0.00251862	4	0.09830579175	0.1910882	0.8352615	0.89350337	0.0008682408	3	0.680429670000002	0.3018124	0.9991992	0.99852044	0.006732544	7
MBNL1	0.02398908	0.02039032	0.53211675	0.4264318	0.05521026	90	0.002164619775	0.00184175545	0.02712234325	0	0.000718581625	0	0.1904915425	0.05740994575	0.9832790525	0.97144859	0.1778424625	288
TIPARP	0.01728913	0.012019495	0.56416805	0.3891683	0.0081203535	11	0.00081548439	0.0005674584925	0.02981066	0	0.0008312431575	0	0.212833730000001	0.04366501975	0.988188515	0.9660968925	0.0559017557500001	77
ZNF589	0.5412731	0.6901532	0.9848434	0.9951853	0.002670566	1	0.244766	0.6464749	0.8233611	0.9726633125	0.001757948	1	0.860501	0.7297152	0.9995188	0.9997907	0.006199703	3
PIGX	0.08606485	0.079498535	0.9185917	0.9136422	0.005507108	5	0.02303598125	0.044069774	0.5129959	0.6235843	0.001225676	2	0.3060916	0.1250061025	0.9974879	0.99687919	0.0181605505	17
PIGZ	0.2826163	0.39574695	0.94704915	0.96965845	0.008612212	9	0.12968794	0.343640745	0.7072415	0.8696365025	0.003678745175	5	0.5456246525	0.4509913	0.99822365	0.9989321	0.02285836	19
EIF2A	0.314445	0.27235805	0.9811714	0.97698155	0.002584257	4	0.1092986	0.2205437	0.8673511	0.915643	0.0009950219	3	0.6823327	0.326221	0.9992751	0.9989207725	0.0059723123	7
P2RY1	0.01362194	0.010008895	0.5582355	0.37397125	0.008773214	12	0.000633302975000001	0.000482097745	0.02822571675	0	0.0007968513375	0	0.19957322	0.0373897705	0.9877802	0.96578942	0.049825853	69
ATR	0.027462685	0.015916445	0.5791361	0.26554455	0.0032219375	4	0.00141745345	0.0008468025825	0.03107547275	0	0.0007615711175	0	0.366225635	0.055671011	0.98819306	0.95070705	0.052189943	72
SLC22A14	0.088200475	0.07451898	0.8336326	0.822785	0.0035909695	5	0.02272635	0.03720763025	0.330293105	0.4451417225	0.000846094485	1	0.3432834	0.1310357975	0.9939918	0.9922648475	0.02329822375	29
FAM3D	0.4688628	0.40156595	0.9542196	0.9436673	0.002236099	4	0.2063323	0.3501821	0.786819	0.877951	0.0008031903	3	0.7870908	0.4510567375	0.99485483	0.9893444375	0.00595647087500001	7
TRANK1	0.1079423	0.1132757	0.94065075	0.9479048	0.0024945555	3	0.028189618	0.07200547	0.5709935175	0.6964301075	0.0007391418775	1	0.4854169	0.1626642	0.9987868	0.997997	0.00868790250000001	12
VEPH1	0.1224627	0.1453807	0.8722189	0.91104235	0.0038438985	6	0.03980978725	0.096895521	0.3414056075	0.3232095	0.0007697403	2	0.36049664	0.208813335	0.994691085	0.99588002	0.02340141325	38
KLF15	0.0093363375	0.0065030595	0.5782438	0.4153498	0.01517537	21	0.0002999351475	0.0002233100075	0.03028188275	0	0.000779943325	0	0.191632655	0.03122248025	0.9903342625	0.9677316325	0.1584285	221
GBE1	0.046395595	0.025542185	0.63272005	0.4350936	0.004572703	6	0.0030323273	0.002055405	0.0328975885	0	0.0007298385675	0	0.4221460275	0.1006326175	0.987383095	0.95439145	0.0539169465	76
FAM198A	0.09426427	0.080225595	0.9103892	0.8971758	0.002210241	3	0.0236006825	0.04411598825	0.4472885075	0.585886925	0.0008582129775	1	0.41412834	0.1350170925	0.9973306475	0.9957343	0.021118225	27
CPNE9	0.1771452	0.080324265	0.9268288	0.8218466	0.0022913045	4	0.05077004	0.042221221	0.6065993975	0.5132913525	0.0006957751	2	0.5241025	0.1316103	0.997249235	0.9904370575	0.006409181325	10
ZDHHC19	0.1059994	0.08987193	0.8424108	0.81441175	0.007772564	6	0.033983509	0.05044993	0.3657637475	0.43800178	0.001590638075	1	0.3415269	0.14311752	0.9919943775	0.9895003625	0.075244316	59
EFHB	0.4165806	0.6052463	0.9758174	0.98930815	0.001888503	2	0.1602649	0.5673774	0.8381892	0.964920605	0.0008721184	2	0.7731299	0.6421657775	0.9989384	0.9993211	0.003885825	5
ATP13A3	0.1505948	0.07342363	0.93523035	0.83762895	0.001739145	2	0.038071	0.03976553	0.5739258	0.5044112925	0.0008847724	1	0.5713397	0.116096155	0.9976112	0.9918805	0.00610959572500001	7
ATP13A4	0.1951912	0.32123145	0.9485856	0.9736096	0.001920683	2	0.05757378	0.2544448	0.6641581	0.8352236925	0.000924164	1	0.5867751	0.3840634025	0.998475	0.998929465	0.0068553585	7
GPR160	0.2567551	0.3913939	0.9626574	0.9793696	0.001472547	3	0.0844561565	0.3377866	0.74379746	0.9105192	0.0008308516	2	0.6329871	0.4409644075	0.9985068	0.9991844	0.00454449645	5
AZI2	0.10782855	0.10434885	0.92277495	0.91733315	0.001416894	2	0.0248558465	0.0650754765	0.5362855	0.692711375	0.0006610474	1	0.5211465	0.1600862	0.9976401	0.9961537025	0.00749474385	10
RAB43	0.08722638	0.05243699	0.7959206	0.6870516	0.0052447625	5	0.022102613	0.01909744	0.11661067	0.01900317275	0.001231148	1	0.39258371	0.10671215	0.9917843525	0.9816812	0.165949065	147.025000000001
THUMPD3	0.5367601	0.4168301	0.9857661	0.9763192	0.001760694	3	0.24553771	0.3672889	0.903993	0.926713	0.0006453335	3	0.8299054	0.46324458	0.9994278	0.9987429	0.00434118605000001	6
EPM2AIP1	0.11655125	0.064328055	0.7919653	0.65001955	0.003781267	5	0.024756463	0.019280347	0.1793583125	0.091730176	0.0008276679	1	0.4026702	0.1260678	0.9896009	0.9733198	0.03306435725	45
GNAI2	0.024149655	0.011097955	0.56478135	0.3317033	0.01005972	7	0.001240143475	0.00065423295	0.02789606175	0	0.001390920725	0	0.34184568	0.054576042	0.9873948	0.9548207075	0.2638693	198
PLCXD2	0.07569127	0.07502885	0.86126615	0.8665423	0.0025194055	4	0.01987281675	0.04105977	0.24738082	0.125605415	0.000758271575	1	0.336435225	0.1215834425	0.9952274	0.9947818175	0.01880295	29
EIF4A2	0.01572177	0.01128857	0.5746736	0.3758845	0.009982568	14	0.0006678638	0.0004714019	0.0298008425	0	0.0007327531025	0	0.22838756	0.0453674105	0.987809945	0.9625346975	0.1046825775	155
TMIE	0.2174878	0.1952879	0.84358465	0.86046395	0.0033788055	4	0.07574414275	0.137504955	0.3992340175	0.64659785	0.001114713	1	0.5547325075	0.2728167	0.98932159	0.9870207325	0.01236431875	11
MBD4	0.017038315	0.012744405	0.59187165	0.42627295	0.044409585	39	0.001190065325	0.00090305071	0.030765979	0	0.00123377	0	0.2666134725	0.0403863465	0.9899941375	0.9715028	0.3369233775	292
CCDC14	0.01124131	0.009403393	0.5270951	0.4613972	0.067263755	101	0.0004806595	0.0004087293	0.0274447185	0	0.000940741865	0	0.07597563	0.03831401	0.98250106	0.9717514425	0.1871079	279
UFSP2	0.03284711	0.02598112	0.5225783	0.34268135	0.009099924	13	0.002809977475	0.0021460421	0.0268962545	0	0.0007605550775	0	0.27053401	0.06917940875	0.979874725	0.958476985	0.130098465	203
CPEB2	0.1020014	0.09436719	0.8082407	0.7803736	0.0014596585	2	0.02883075	0.057209388	0.27672074	0.2835480125	0.000604405225	1	0.44004649	0.1480420925	0.989096655	0.9849678175	0.00618440995000001	10
C4orf19	0.04912766	0.042980155	0.8844303	0.85427835	0.0013414315	2	0.00978295965	0.01705688175	0.3716043	0.46013639	0.0005144492675	1	0.3587292	0.07869191	0.9966814	0.9936759825	0.0287601255	57
ABCE1	0.009039381	0.004462724	0.6542984	0.27279145	0.003923427	3	0.000262241595	0.000142043	0.03401680575	0	0.001123845925	0	0.29803713	0.023465565	0.99549942	0.95850193	0.05494570325	48
PTPN13	0.01124383	0.010344265	0.50480345	0.4880114	0.11066475	151	0.000601899575	0.00056304383	0.0258130225	0.01828999	0.003615021425	4	0.05019396875	0.0376863725	0.9776087675	0.97509794	0.2172091775	295
LYAR	0.10488675	0.08035123	0.8066803	0.7382186	0.0050564985	6	0.031053121	0.0380721395	0.27779472	0.2546254275	0.0009030715725	1	0.37323997	0.139887105	0.991099715	0.9869208	0.02936558025	38
SRD5A3	0.6814853	0.4513921	0.9968983	0.9922381	0.00694774	11	0.4746097	0.4010734	0.9779595	0.9602887	0.00445918	9	0.8565762	0.4998703	0.999871	0.9996166	0.01268974	17
C4orf3	0.10457045	0.1494672	0.67097825	0.6611559	0.008737282	11	0.04576013175	0.098983567	0.045950987	0	0.0008865613175	0	0.4051458	0.2262825475	0.9835596675	0.990798725	0.2245726925	281
TMEM165	0.01201053	0.0064229035	0.655658	0.3274819	0.002784545	4	0.000352297275	0.0001994649825	0.04084519575	0	0.0007395611875	0	0.2893190175	0.03140501025	0.99475404	0.96397175	0.02823537	39
RAB33B	0.043141975	0.03875131	0.6797049	0.584833	0.005647096	7	0.01098113975	0.0139486565	0.0432129555	0	0.0009193191	0	0.2762220175	0.07775698275	0.98948629	0.98673392	0.0908395420000001	116
PPP3CA	0.04778982	0.03607722	0.6210085	0.4745461	0.0047467935	7	0.00947009395	0.0090283717	0.035943259	0	0.0006470860375	0	0.358173685	0.08237635075	0.98451156	0.97397567	0.07272769425	122
SAP30	0.03945409	0.03013755	0.656102	0.6001416	0.015213595	17	0.0045349316	0.00387535595	0.0467938805	0	0.00093116321	0	0.2267431	0.076757322	0.9872801775	0.9783821525	0.22773464	271
SORBS2	0.1757246	0.1464813	0.8200412	0.77183585	0.001932688	4	0.05670505	0.09079015425	0.3855104	0.5088030825	0.0006467470625	1	0.5455436	0.2158188375	0.98797323	0.9830532525	0.01942951425	35
RNF175	0.084860775	0.076776275	0.54633285	0.3397356	0.003618936	4	0.0308355745	0.039651199	0.03206775625	0	0.0008087211825	0	0.442990285	0.12760436	0.9650269625	0.9509112025	0.09001774925	120
MAEA	0.076081355	0.084068215	0.6727477	0.69839365	0.02600281	23	0.02659239225	0.04651661025	0.04315641	0.00367090835	0.001247718	1	0.312828595	0.1420278975	0.98706775	0.9888078575	0.2748403325	257
DDX60	0.02860798	0.022784365	0.51398005	0.3931288	0.016481785	24	0.00254904105	0.002040491825	0.0256211855	0	0.0008051964975	0	0.204455465	0.0641896315	0.9786307175	0.9631958325	0.1591152	245
FAM149A	0.4397159	0.44138895	0.9684609	0.9686118	0.006448385	11	0.235705	0.390850095	0.8358687325	0.8969231125	0.002549476	7	0.6821734	0.492153985	0.9983570725	0.9982331	0.01261775375	18
ABLIM2	0.0697428	0.043611145	0.8386646	0.7116865	0.002974013	5	0.004550000125	0.003197159225	0.10010563	0	0.0007173081	0	0.3555749	0.0938617045	0.9948074025	0.9864149125	0.036259455	60
MMAA	0.23456925	0.1255683	0.9691137	0.934349	0.002493782	2	0.06464327	0.0847290235	0.76694024	0.7804047	0.001092204	1	0.6713601	0.1720783	0.9984648	0.996080705	0.007394400375	5
RAPGEF2	0.1586979	0.17011365	0.88245555	0.8894289	0.002360406	3	0.0478885255	0.11960096	0.474358645	0.6203344	0.0008388514225	1	0.5461889	0.2363117	0.9939355	0.9942462	0.01543267925	17
WDR17	0.047552335	0.03754776	0.5107495	0.41268095	0.021218695	30	0.007715405675	0.006652665425	0.0253752865	0	0.0008676331625	0	0.2217419375	0.08713875325	0.9752689	0.963044225	0.111848165	158
WDR19	0.12625555	0.1297287	0.8697884	0.8701093	0.001513981	2	0.0339462775	0.08513974	0.359829515	0.397723435	0.0007355341	1	0.5368189	0.1931976875	0.9950427125	0.9923339225	0.00865918762500001	11
WHSC1	0.006440808	0.0030839055	0.6700437	0.26629835	0.003604755	3	0.0001568386	8.7099529e-05	0.03724787	0	0.001069706	0	0.3401687	0.01776063425	0.9971377	0.9665736	0.052227655	53
WHSC2	0.10513295	0.048241055	0.94388465	0.87124695	0.001964743	1	0.02198179425	0.02332349	0.5965378475	0.566437675	0.001080803	1	0.4698221	0.0832529872500001	0.998265125	0.993904	0.0076704675	6
ANAPC4	0.2244205	0.25813155	0.95778515	0.9618927	0.001444314	1	0.06451865	0.2036471575	0.7001774525	0.8549640225	0.0007545118	1	0.683766002500001	0.3190969625	0.998307	0.9979886525	0.00436716	4
MND1	0.011690365	0.00692667	0.6126158	0.30903165	0.0048782695	5	0.00044918981	0.0002638897625	0.03210955	0	0.0009013923225	0	0.298537300000001	0.030872613	0.9935382275	0.961266	0.06343192	73
TRIM2	0.0099362805	0.0069058675	0.6176128	0.4475003	0.01110446	13	0.0003203326	0.00023762863	0.03093921625	0	0.00092882459	0	0.19186401	0.03289786225	0.9925085	0.9759479525	0.2338644	281
PPA2	0.4206554	0.2406809	0.962512	0.9270018	0.004770753	7	0.1736942	0.1853219675	0.7408466	0.7266119025	0.001085391275	5	0.7227893	0.3142967	0.9984807	0.9958041	0.017658417	21
PPAT	0.058119475	0.03296988	0.86316505	0.7205875	0.0015648215	2	0.006853521975	0.00616725365	0.1184016125	0.0293330345	0.0007310596875	1	0.4540343	0.07231028475	0.9954295975	0.9858041675	0.1025098225	151
DCK	0.02796783	0.023012615	0.58155085	0.503526	0.02492113	29	0.004394901025	0.004015747575	0.03155562125	0	0.001230246375	0	0.146938765	0.0578147135	0.98531632	0.97796477	0.2258546075	274
PDHA2	0.03234844	0.02211105	0.54552355	0.3679625	0.01089312	18	0.00211788585	0.00145053135	0.0288323755	0	0.0006637729975	0	0.31011307	0.0681787255	0.98409144	0.96345019	0.1639355075	275
HSD17B11	0.4373271	0.3826351	0.9222821	0.914743	0.00193829	3	0.1792225	0.3237336	0.6751362	0.8379623675	0.0008200377575	2	0.8340217	0.4467581	0.993144	0.9813362	0.007195397	8
LETM1	0.018806415	0.01331625	0.5537604	0.3654605	0.01623767	16	0.001147513725	0.000818403215	0.02814664825	0	0.001147711575	0	0.25154647	0.04732708275	0.98718274	0.96653309	0.18260214	174
NAF1	0.007543012	0.005571627	0.5670996	0.42795815	0.02114551	30	0.0002387093	0.0001891988	0.027615863	0	0.00082313321	0	0.134757	0.02726335825	0.9884913	0.9680448875	0.09138619	125
RGS12	0.2310357	0.2197922	0.9629758	0.96250665	0.006419488	7	0.07971849	0.1633938	0.7267467775	0.823712255	0.001482807	4	0.522903	0.28893891	0.9988036	0.998509975	0.01817994275	17
UTP3	0.0080553015	0.0052065945	0.59116005	0.3596953	0.011923915	14	0.0002943747875	0.00019497753	0.02821130075	0	0.0009191488	0	0.2380459575	0.025157903	0.9928494475	0.9640854725	0.2357263	278
LRPAP1	0.15279805	0.20393935	0.94212805	0.9623995	0.0033562345	4	0.04394694525	0.153800575	0.626957345	0.8388638	0.001161923	2	0.445361	0.2589432	0.998105815	0.9985624	0.01223437	10
SMAD1	0.066258225	0.052693945	0.89595885	0.869468	0.002329463	2	0.01360013475	0.0252011385	0.4092523	0.5065244	0.001045901	1	0.4204247	0.09245117	0.997094205	0.99388601	0.0109720045	10
PLRG1	0.016719645	0.014207455	0.518855	0.464135	0.11738655	168	0.0008642438775	0.0007458206125	0.02774075	0	0.00088546037	0	0.0943117315000002	0.04925009225	0.979529115	0.9705883	0.2010257175	284
TIGD2	0.16783755	0.1163871	0.94024505	0.90714265	0.003472439	5	0.051534646	0.07233290475	0.6158011	0.6363922	0.001075721	2	0.4703305	0.1720593975	0.9976466275	0.995714765	0.0112265715	14
IGFBP7	0.1219292	0.1301874	0.94341105	0.94993995	0.002641386	5	0.0388883875	0.08842536	0.6190593375	0.7136913	0.0009604954	2	0.402838455000001	0.1785427	0.99832613	0.9981820225	0.01162117875	17
NSUN7	0.1934278	0.279412	0.957001	0.9735528	0.002595568	4	0.05773729	0.23059665	0.6965582525	0.890983645	0.0008062225	3	0.510426030000001	0.3294738	0.9982773	0.9987364	0.0084680653	9
GAB1	0.037207655	0.024812405	0.5532012	0.3544352	0.0094026405	10	0.005623114925	0.0048987141	0.02724781075	0	0.00099494634	0	0.3287487425	0.067156251	0.9820603025	0.9637282775	0.15993691	171
DNAJB14	0.07130718	0.03703181	0.85734395	0.7267521	0.001800313	2	0.010155343	0.00865630295	0.0762232935	0.0422733855	0.0006953466	1	0.4701696	0.07928219375	0.9978194875	0.98864216	0.1696054825	253
EREG	0.09509841	0.091329135	0.90025245	0.8919735	0.0024456085	3	0.02546013975	0.05508329	0.43111255	0.4573907325	0.000920108895	1	0.4268301	0.1385756	0.9968618125	0.996396075	0.01120453375	12
ARHGAP24	0.2004556	0.24014355	0.8880483	0.92218095	0.0032658185	5	0.06918627675	0.1782863	0.48619807	0.6960396325	0.000844823325	1	0.5320049	0.3135758	0.9944878975	0.9960511175	0.0136132785	17
ABCG2	0.37681305	0.3260495	0.9896701	0.9873798	0.0028940165	4	0.1286261725	0.2761998	0.90201257	0.935932635	0.0008750404	3	0.7075108	0.3755544	0.9996773225	0.9995057	0.007358779	8
C4orf34	0.057685125	0.051386145	0.88030995	0.8608044	0.0020160645	2	0.01305419875	0.02547665525	0.3322173	0.3791883	0.0008112554	1	0.3864046	0.08735480075	0.9967586	0.9945461	0.02741936925	35
C4orf32	0.1703931	0.2105525	0.80225235	0.86682745	0.002238561	3	0.0536106355	0.14394949	0.3285645675	0.470981835	0.0008156619	1	0.5265388025	0.31119314	0.9830992175	0.98636053	0.008974576475	11
C4orf33	0.4510648	0.4276112	0.9770618	0.9745142	0.0020585325	3	0.18547337	0.3706909	0.854226235	0.9218865	0.0008493464	2	0.813594937500001	0.4892693325	0.9992285	0.9989619	0.005539081	5
PKD2	0.5919762	0.2576018	0.9489304	0.8036893	0.001367123	3	0.323106	0.202988	0.7895906225	0.5988906	0.0007741636	2	0.8598824	0.3197019	0.9911918	0.9289825125	0.003928446	5
ALPK1	0.1001986	0.09571092	0.7819208	0.78290345	0.0018635505	3	0.028989153	0.0535418975	0.2232911	0.143976385	0.0007839003	1	0.4059451125	0.1596339	0.9880396	0.9858378	0.023162997	30
GPR125	0.1072867	0.08419577	0.9111051	0.88721955	0.0019657	3	0.02771627475	0.04654977125	0.4648686	0.5901419425	0.0007543812375	1	0.4053735575	0.1343904725	0.9970275	0.9953355	0.0082320334	11
AASDH	0.2231398	0.323396	0.9497345	0.97068685	0.001419005	2	0.06106059	0.2668719875	0.659251095	0.867909465	0.0007181942	1	0.6815151	0.3807443	0.9985559	0.9987103	0.006062786775	6
ACOX3	0.2586704	0.2428774	0.9597949	0.9576863	0.005156938	7	0.1043796	0.186489095	0.7292846	0.8015521	0.0009852482	3	0.5457053975	0.3033562725	0.9985603	0.9982905425	0.012400825	15
BDH2	0.2690661	0.4283456	0.94460425	0.9751652	0.001717146	2	0.09053358	0.3627921	0.70039818	0.9090188	0.0008260058625	2	0.6414123175	0.4946315775	0.99724556	0.99820233	0.006135574725	6
H2AFZ	0.1276207	0.1134564	0.9605867	0.9582366	0.001013312	1	0.028656265	0.07309745	0.6615679	0.8064560725	0.0006898315	1	0.5547275	0.168474	0.9993139	0.9983481	0.00388825645	5
UBE2D3	0.03298358	0.019341955	0.65426845	0.41124555	0.0031325475	4	0.0031440698	0.0021319038	0.03860309375	0	0.000794918965	0	0.3322178575	0.0579248105	0.989941485	0.97140843	0.0660881930000001	88.0250000000015
NEK1	0.15017125	0.13944465	0.9045422	0.90118425	0.001485328	3	0.03808802	0.09344587	0.4917257	0.5679842075	0.0007515007	1	0.5856641	0.1985662	0.99705054	0.9957461	0.0067973596	8
STBD1	0.2482302	0.3062765	0.970255	0.9783692	0.0017402345	3	0.08150302	0.255858055	0.7810121	0.878663	0.0006707322	2	0.621618940000001	0.3584422	0.9989912	0.9992146	0.004723565	7
EVC2	0.2528281	0.1304132	0.9266573	0.8253183	0.001020043	1	0.080824065	0.087437298	0.6275019075	0.5881974	0.0005275316	1	0.7171045	0.1804794	0.9964041875	0.98748274	0.003175641	5
HS3ST1	0.1302338	0.1203571	0.807641	0.80562865	0.00136593	2	0.03699881175	0.07523457	0.3352319	0.556970725	0.00057769613	1	0.4790088475	0.178575	0.9890763425	0.9849741	0.0101838965	16
ATP5I	0.03703908	0.02227613	0.5273947	0.30839815	0.01050843	7	0.0028836794	0.0019372762	0.02566870075	0	0.0014362605	0	0.33534184	0.06799813475	0.981222215	0.9468650225	0.13980106	104
BANK1	0.03182698	0.018532735	0.5965311	0.2428975	0.0020799405	3	0.00265635665	0.001704762625	0.03016307	0	0.000598765235	0	0.365465330000001	0.054723668	0.986007695	0.93624066	0.022002623	38
RASGEF1B	0.02699603	0.015130655	0.56322675	0.27586965	0.003925566	4	0.001254281	0.0006931168	0.028262829	0	0.0008991608125	0	0.3489396925	0.05441718625	0.98833572	0.9501725375	0.1000431125	117
TMEM150C	0.1286601	0.1372181	0.9580089	0.960851	0.00132795	1	0.02905730625	0.09685416725	0.6549349175	0.8366005	0.0007717392	1	0.5001541	0.1848515625	0.9990202	0.9987635	0.004320482	4
FNIP2	0.11650065	0.1111452	0.9370333	0.93894625	0.002065001	2	0.02724399075	0.06937914	0.5529353	0.7346985	0.0009206339875	1	0.48118181	0.1705813	0.9982105275	0.9978181	0.008292565075	8
MGST2	0.5096427	0.4654754	0.9682984	0.962167	0.002208607	4	0.2270519	0.4188911	0.8412475675	0.914607025	0.0008697604	3	0.8234177	0.5096132	0.9974015	0.9952476	0.008531633	7
TMEM154	0.013810435	0.0089214915	0.60903535	0.3969783	0.0069569095	7	0.00051456	0.0003520629275	0.027989039	0	0.0009856385725	0	0.2523803525	0.03945191825	0.9922463775	0.9670077175	0.05902827	66
PRKG2	0.17285375	0.1556302	0.9657221	0.9651496	0.001380739	1	0.044083928	0.1138117	0.6831857	0.8444644	0.0008081272	1	0.5713967	0.2055050675	0.999059	0.998509	0.0047712102	5
