AssociatedGeneName EnsemblGeneID h2.CrossTissue se.CrossTissue ensid
CSF2RB ENSG00000100368.9 0.015986 0.027596 ENSG00000100368
POC1A ENSG00000164087.3 0.032237 0.025618 ENSG00000164087
CD164L2 ENSG00000174950.6 0.012707 0.019915 ENSG00000174950
RNF103 ENSG00000239305.2 0.049809 0.040154 ENSG00000239305
OPN3 ENSG00000054277.8 0.093842 0.05351 ENSG00000054277
RUFY4 ENSG00000188282.8 0.014704 0.026057 ENSG00000188282
ADD3 ENSG00000148700.9 0.030738 0.025852 ENSG00000148700
NCAPD2 ENSG00000010292.8 0.015669 0.019576 ENSG00000010292
CASC1 ENSG00000118307.14 0.316488 0.065034 ENSG00000118307
TFB2M ENSG00000162851.6 0.049008 0.033087 ENSG00000162851
ANKRD26 ENSG00000107890.12 0.167006 0.058221 ENSG00000107890
EPX ENSG00000121053.5 0.099851 0.047817 ENSG00000121053
ARSD ENSG00000006756.11 0.030011 0.032788 ENSG00000006756
DNAJC2 ENSG00000105821.10 0.047224 0.034993 ENSG00000105821
ANKRD34A ENSG00000181039.7 0.023604 0.023227 ENSG00000181039
ARX ENSG00000004848.6 0.021474 0.037155 ENSG00000004848
C2orf47 ENSG00000162972.6 0.064864 0.044574 ENSG00000162972
ABHD11 ENSG00000106077.14 0.028028 0.031346 ENSG00000106077
FAM101B ENSG00000183688.4 0.243322 0.063207 ENSG00000183688
UGT2B4 ENSG00000156096.8 0.12313 0.042532 ENSG00000156096
NICN1 ENSG00000145029.7 0.111809 0.05089 ENSG00000145029
CTU2 ENSG00000174177.8 0.185025 0.062064 ENSG00000174177
AQP3 ENSG00000165272.10 0.410501 0.064782 ENSG00000165272
TMEM159 ENSG00000011638.6 0.032238 0.027152 ENSG00000011638
ASCC1 ENSG00000138303.13 0.232466 0.068391 ENSG00000138303
AC092811.1 ENSG00000203691.2 0.012813 0.020595 ENSG00000203691
NT5DC1 ENSG00000178425.9 0.060461 0.036054 ENSG00000178425
CD163 ENSG00000177575.8 0.033182 0.031558 ENSG00000177575
EPB41 ENSG00000159023.14 0.020385 0.022919 ENSG00000159023
APH1B ENSG00000138613.9 0.037767 0.032157 ENSG00000138613
SYBU ENSG00000147642.12 0.016711 0.025578 ENSG00000147642
OXCT2 ENSG00000198754.5 0.091417 0.039933 ENSG00000198754
ZNF48 ENSG00000180035.6 0.010531 0.019076 ENSG00000180035
BMPER ENSG00000164619.4 0.034638 0.031539 ENSG00000164619
CPOX ENSG00000080819.2 0.033772 0.030884 ENSG00000080819
KDSR ENSG00000119537.11 0.023249 0.022558 ENSG00000119537
ADSS ENSG00000035687.9 0.048518 0.042291 ENSG00000035687
HIST1H4C ENSG00000197061.3 0.026807 0.034952 ENSG00000197061
RDH5 ENSG00000135437.5 0.010481 0.017794 ENSG00000135437
DHX38 ENSG00000140829.7 0.069338 0.039661 ENSG00000140829
ANAPC2 ENSG00000176248.7 0.013664 0.029213 ENSG00000176248
PCSK1 ENSG00000175426.6 0.112817 0.049 ENSG00000175426
LIG1 ENSG00000105486.9 0.242847 0.062786 ENSG00000105486
CCDC40 ENSG00000141519.10 0.108997 0.056626 ENSG00000141519
USH1C ENSG00000006611.11 0.01473 0.028002 ENSG00000006611
KLKB1 ENSG00000164344.11 0.115343 0.04811 ENSG00000164344
KIAA1109 ENSG00000138688.11 0.093494 0.043975 ENSG00000138688
CNGA4 ENSG00000132259.8 0.025289 0.027134 ENSG00000132259
SLC22A18AS ENSG00000254827.1 0.025438 0.024693 ENSG00000254827
APLF ENSG00000169621.5 0.011567 0.020126 ENSG00000169621
SMCO2 ENSG00000165935.5 0.160665 0.058801 ENSG00000165935
PPA1 ENSG00000180817.6 0.318067 0.060788 ENSG00000180817
ANGPTL6 ENSG00000130812.6 0.105151 0.052431 ENSG00000130812
LAMA5 ENSG00000130702.9 0.048479 0.031488 ENSG00000130702
FKBP2 ENSG00000173486.8 0.052195 0.034946 ENSG00000173486
MRPS23 ENSG00000181610.8 0.03227 0.035841 ENSG00000181610
ACOT8 ENSG00000101473.12 0.055779 0.041717 ENSG00000101473
CUL2 ENSG00000108094.10 0.022281 0.023876 ENSG00000108094
SERPIND1 ENSG00000099937.6 0.012144 0.01768 ENSG00000099937
DRD4 ENSG00000069696.6 0.045751 0.03293 ENSG00000069696
PIGZ ENSG00000119227.3 0.069153 0.039743 ENSG00000119227
S100B ENSG00000160307.5 0.019544 0.029953 ENSG00000160307
PPP1R3F ENSG00000049769.8 0.018002 0.031746 ENSG00000049769
CNOT7 ENSG00000198791.7 0.041069 0.029163 ENSG00000198791
FAM133B ENSG00000234545.3 0.074584 0.041146 ENSG00000234545
LCE1D ENSG00000172155.7 0.02614 0.036278 ENSG00000172155
FLT3 ENSG00000122025.10 0.03172 0.039412 ENSG00000122025
CDKN1B ENSG00000111276.6 0.020809 0.026089 ENSG00000111276
RGS12 ENSG00000159788.14 0.026455 0.041586 ENSG00000159788
CWC22 ENSG00000163510.9 0.098714 0.045869 ENSG00000163510
MS4A12 ENSG00000071203.5 0.019393 0.025725 ENSG00000071203
DPYSL2 ENSG00000092964.12 0.071831 0.048927 ENSG00000092964
CD244 ENSG00000122223.8 0.082777 0.04137 ENSG00000122223
RPL8 ENSG00000161016.11 0.280281 0.065223 ENSG00000161016
CBX1 ENSG00000108468.10 0.09609 0.041844 ENSG00000108468
ADAM22 ENSG00000008277.10 0.077865 0.04589 ENSG00000008277
PRSS21 ENSG00000007038.6 0.099473 0.039687 ENSG00000007038
CCDC38 ENSG00000165972.8 0.020505 0.029643 ENSG00000165972
TPI1 ENSG00000111669.10 0.020833 0.026116 ENSG00000111669
ARNTL2 ENSG00000029153.10 0.099002 0.046549 ENSG00000029153
CCDC169 ENSG00000242715.3 0.278833 0.057777 ENSG00000242715
KLHL9 ENSG00000198642.5 0.048606 0.034574 ENSG00000198642
TXNDC15 ENSG00000113621.10 0.231893 0.059497 ENSG00000113621
C16orf11 ENSG00000161992.5 0.012675 0.02203 ENSG00000161992
RAB11FIP5 ENSG00000135631.11 0.055281 0.042875 ENSG00000135631
WDR52 ENSG00000206530.4 0.14885 0.046722 ENSG00000206530
ATP6V0D1 ENSG00000159720.7 0.161173 0.057954 ENSG00000159720
ZWINT ENSG00000122952.12 0.101248 0.045213 ENSG00000122952
TRIP4 ENSG00000103671.5 0.253391 0.061022 ENSG00000103671
PMS1 ENSG00000064933.12 0.111537 0.051816 ENSG00000064933
CCL27 ENSG00000213927.3 0.062795 0.036888 ENSG00000213927
MRPS16 ENSG00000182180.9 0.301727 0.075864 ENSG00000182180
ZNF608 ENSG00000168916.11 0.043006 0.04258 ENSG00000168916
KYNU ENSG00000115919.10 0.100682 0.045044 ENSG00000115919
TWIST2 ENSG00000233608.2 0.016335 0.022108 ENSG00000233608
IKBIP ENSG00000166130.10 0.030462 0.030695 ENSG00000166130
CCDC13 ENSG00000244607.1 0.360822 0.063635 ENSG00000244607
NEXN ENSG00000162614.13 0.080683 0.039602 ENSG00000162614
RP5-1021I20.4 ENSG00000258653.2 0.030574 0.027679 ENSG00000258653
CAP1 ENSG00000131236.12 0.027856 0.032509 ENSG00000131236
CRLF1 ENSG00000006016.6 0.154228 0.062873 ENSG00000006016
ZNF416 ENSG00000083817.8 0.031184 0.029915 ENSG00000083817
GYG1 ENSG00000163754.13 0.034051 0.03028 ENSG00000163754
MRAP2 ENSG00000135324.5 0.130672 0.052572 ENSG00000135324
TLR10 ENSG00000174123.6 0.069333 0.049243 ENSG00000174123
EPB41L4A ENSG00000129595.8 0.298162 0.060273 ENSG00000129595
LYPLA2 ENSG00000011009.6 0.015805 0.024225 ENSG00000011009
C3orf83 ENSG00000225526.4 0.025852 0.027651 ENSG00000225526
IFT27 ENSG00000100360.10 0.201101 0.062104 ENSG00000100360
OASL ENSG00000135114.8 0.051615 0.037416 ENSG00000135114
MXD3 ENSG00000213347.6 0.274993 0.060858 ENSG00000213347
EIF3A ENSG00000107581.7 0.038576 0.030879 ENSG00000107581
KIF14 ENSG00000118193.7 0.046729 0.041763 ENSG00000118193
PPID ENSG00000171497.4 0.022123 0.0225 ENSG00000171497
PCDHGA11 ENSG00000253873.1 0.081947 0.045055 ENSG00000253873
COLEC10 ENSG00000184374.2 0.033114 0.033722 ENSG00000184374
IQUB ENSG00000164675.6 0.069459 0.035283 ENSG00000164675
GALNTL6 ENSG00000174473.11 0.016273 0.025996 ENSG00000174473
KIAA1704 ENSG00000133114.13 0.025259 0.03232 ENSG00000133114
YIPF3 ENSG00000137207.7 0.10896 0.049801 ENSG00000137207
PROX1 ENSG00000117707.11 0.016389 0.031705 ENSG00000117707
AMN1 ENSG00000151743.6 0.031993 0.03531 ENSG00000151743
SAA4 ENSG00000148965.4 0.045664 0.033773 ENSG00000148965
RGS2 ENSG00000116741.6 0.035516 0.031175 ENSG00000116741
ZMAT5 ENSG00000100319.11 0.067336 0.037071 ENSG00000100319
MKX ENSG00000150051.9 0.061621 0.036757 ENSG00000150051
FAM182B ENSG00000175170.10 0.026181 0.029887 ENSG00000175170
ITGA3 ENSG00000005884.13 0.04521 0.043104 ENSG00000005884
CSTF3 ENSG00000176102.7 0.044883 0.035716 ENSG00000176102
PLA2G10 ENSG00000069764.5 0.013866 0.022928 ENSG00000069764
SLC35B4 ENSG00000205060.6 0.011325 0.019047 ENSG00000205060
FAM163A ENSG00000143340.6 0.05193 0.036407 ENSG00000143340
EIF2D ENSG00000143486.11 0.118278 0.049014 ENSG00000143486
PDLIM2 ENSG00000120913.19 0.065822 0.042755 ENSG00000120913
LPAR1 ENSG00000198121.9 0.014024 0.025579 ENSG00000198121
COMMD7 ENSG00000149600.6 0.061748 0.035655 ENSG00000149600
PNMT ENSG00000141744.3 0.039857 0.038151 ENSG00000141744
STC1 ENSG00000159167.7 0.04543 0.03821 ENSG00000159167
TRIM16L ENSG00000108448.16 0.064381 0.042534 ENSG00000108448
GNA13 ENSG00000120063.5 0.13333 0.058866 ENSG00000120063
FLCN ENSG00000154803.8 0.021727 0.028473 ENSG00000154803
ERCC3 ENSG00000163161.8 0.414369 0.060883 ENSG00000163161
PGM2L1 ENSG00000165434.6 0.055767 0.049155 ENSG00000165434
DGCR14 ENSG00000100056.7 0.030683 0.028038 ENSG00000100056
NXPE3 ENSG00000144815.9 0.184945 0.059032 ENSG00000144815
DDX47 ENSG00000213782.3 0.040085 0.047613 ENSG00000213782
GSTA4 ENSG00000170899.6 0.019066 0.030706 ENSG00000170899
LRCH4 ENSG00000077454.11 0.138542 0.059007 ENSG00000077454
RPS24 ENSG00000138326.14 0.100412 0.045833 ENSG00000138326
GJA4 ENSG00000187513.8 0.012522 0.021817 ENSG00000187513
CXXC1 ENSG00000154832.10 0.06486 0.048036 ENSG00000154832
IVD ENSG00000128928.4 0.410181 0.068254 ENSG00000128928
KIR3DL1 ENSG00000167633.12 0.081707 0.05042 ENSG00000167633
PPM1F ENSG00000100034.9 0.012753 0.02287 ENSG00000100034
RRNAD1 ENSG00000143303.7 0.081521 0.043002 ENSG00000143303
FSCN2 ENSG00000186765.7 0.033613 0.026124 ENSG00000186765
KIR2DL4 ENSG00000189013.9 0.036101 0.042832 ENSG00000189013
CMTM1 ENSG00000089505.13 0.020201 0.025087 ENSG00000089505
TJP1 ENSG00000104067.12 0.015419 0.019435 ENSG00000104067
ZNF613 ENSG00000176024.12 0.111845 0.05359 ENSG00000176024
MAP3K3 ENSG00000198909.3 0.14921 0.05186 ENSG00000198909
ZNF385C ENSG00000187595.10 0.124406 0.050693 ENSG00000187595
COMMD4 ENSG00000140365.11 0.026896 0.027487 ENSG00000140365
NBPF11 ENSG00000152042.13 0.031449 0.030169 ENSG00000152042
WNK1 ENSG00000060237.12 0.013002 0.022408 ENSG00000060237
PFKFB2 ENSG00000123836.10 0.035639 0.036136 ENSG00000123836
TRIM66 ENSG00000166436.11 0.436528 0.066225 ENSG00000166436
VPS41 ENSG00000006715.11 0.067337 0.042627 ENSG00000006715
UCP2 ENSG00000175567.4 0.040941 0.034029 ENSG00000175567
SPC24 ENSG00000161888.7 0.239952 0.059403 ENSG00000161888
ORAI3 ENSG00000175938.6 0.022143 0.023052 ENSG00000175938
BCL10 ENSG00000142867.8 0.029775 0.03819 ENSG00000142867
STON1-GTF2A1L ENSG00000068781.16 0.041988 0.031745 ENSG00000068781
DNAJB12 ENSG00000148719.9 0.1929 0.059472 ENSG00000148719
RNF123 ENSG00000164068.11 0.211039 0.065934 ENSG00000164068
APPL1 ENSG00000157500.6 0.040329 0.029039 ENSG00000157500
TAF8 ENSG00000137413.11 0.019505 0.026528 ENSG00000137413
C2CD5 ENSG00000111731.8 0.182922 0.053216 ENSG00000111731
KALRN ENSG00000160145.10 0.037512 0.037205 ENSG00000160145
FAM72B ENSG00000188610.8 0.037369 0.037383 ENSG00000188610
DCAF6 ENSG00000143164.11 0.094178 0.049209 ENSG00000143164
SULT1A4 ENSG00000213648.6 0.022279 0.023231 ENSG00000213648
IKBKB ENSG00000104365.9 0.068615 0.05161 ENSG00000104365
C7orf62 ENSG00000164645.2 0.011132 0.020908 ENSG00000164645
C10orf112 ENSG00000204740.5 0.484208 0.069813 ENSG00000204740
RASA3 ENSG00000185989.9 0.082256 0.045528 ENSG00000185989
ERN1 ENSG00000178607.10 0.026583 0.032041 ENSG00000178607
PGAM5 ENSG00000247077.2 0.368582 0.068105 ENSG00000247077
GPR89B ENSG00000188092.10 0.060981 0.037435 ENSG00000188092
TROAP ENSG00000135451.8 0.032548 0.029593 ENSG00000135451
GNB1 ENSG00000078369.13 0.029638 0.031754 ENSG00000078369
EFNB3 ENSG00000108947.4 0.024608 0.027036 ENSG00000108947
NDUFS5 ENSG00000168653.6 0.0279 0.033709 ENSG00000168653
C16orf72 ENSG00000182831.7 0.022915 0.030325 ENSG00000182831
SLC22A16 ENSG00000004809.9 0.486606 0.068521 ENSG00000004809
PRG2 ENSG00000186652.5 0.054807 0.03429 ENSG00000186652
ZNF250 ENSG00000196150.9 0.030966 0.029412 ENSG00000196150
C6orf1 ENSG00000186577.7 0.010966 0.022167 ENSG00000186577
CCDC148 ENSG00000153237.13 0.099781 0.047745 ENSG00000153237
CFL1 ENSG00000172757.8 0.036241 0.027829 ENSG00000172757
ATP5B ENSG00000110955.4 0.016858 0.025345 ENSG00000110955
LRCH1 ENSG00000136141.10 0.040721 0.03842 ENSG00000136141
ALDH4A1 ENSG00000159423.12 0.101486 0.053351 ENSG00000159423
UGT3A2 ENSG00000168671.5 0.113422 0.051451 ENSG00000168671
ZBTB43 ENSG00000169155.5 0.025346 0.023813 ENSG00000169155
KRT7 ENSG00000135480.10 0.116279 0.055865 ENSG00000135480
LINGO1 ENSG00000169783.8 0.102586 0.045578 ENSG00000169783
MMP2 ENSG00000087245.8 0.043373 0.035232 ENSG00000087245
MGAM ENSG00000257335.4 0.162787 0.054038 ENSG00000257335
ATXN7L3 ENSG00000087152.11 0.01079 0.023075 ENSG00000087152
ZC3H15 ENSG00000065548.13 0.01769 0.021348 ENSG00000065548
PKHD1L1 ENSG00000205038.7 0.115723 0.047606 ENSG00000205038
PER1 ENSG00000179094.9 0.015078 0.021876 ENSG00000179094
TXNDC11 ENSG00000153066.8 0.021092 0.027056 ENSG00000153066
RNGTT ENSG00000111880.11 0.191397 0.060156 ENSG00000111880
SEMA6A ENSG00000092421.12 0.08316 0.047155 ENSG00000092421
SLC25A11 ENSG00000108528.9 0.031032 0.035377 ENSG00000108528
ZNF506 ENSG00000081665.9 0.069127 0.041496 ENSG00000081665
DPEP3 ENSG00000141096.4 0.012091 0.021595 ENSG00000141096
IMMP2L ENSG00000184903.5 0.133431 0.047185 ENSG00000184903
B3GNT8 ENSG00000177191.2 0.022454 0.038257 ENSG00000177191
TRPM2 ENSG00000142185.12 0.078649 0.039101 ENSG00000142185
MTMR14 ENSG00000163719.14 0.011072 0.025843 ENSG00000163719
FNBP1 ENSG00000187239.12 0.03034 0.035128 ENSG00000187239
POLR1C ENSG00000171453.13 0.053515 0.046702 ENSG00000171453
MRPL20 ENSG00000242485.1 0.03107 0.028798 ENSG00000242485
ALKBH6 ENSG00000239382.6 0.017676 0.034627 ENSG00000239382
RBBP6 ENSG00000122257.14 0.041295 0.036636 ENSG00000122257
MMS22L ENSG00000146263.7 0.168153 0.053039 ENSG00000146263
ACVR2A ENSG00000121989.10 0.093593 0.040742 ENSG00000121989
TTLL13 ENSG00000213471.4 0.085257 0.046245 ENSG00000213471
BOP1 ENSG00000170727.7 0.138715 0.053971 ENSG00000170727
PDE7A ENSG00000205268.6 0.031995 0.033703 ENSG00000205268
ITGAD ENSG00000156886.11 0.413989 0.076142 ENSG00000156886
CABYR ENSG00000154040.16 0.054627 0.034927 ENSG00000154040
TBC1D16 ENSG00000167291.11 0.012591 0.026354 ENSG00000167291
C9orf156 ENSG00000136932.9 0.046459 0.032466 ENSG00000136932
SPOPL ENSG00000144228.4 0.018433 0.02772 ENSG00000144228
STK35 ENSG00000125834.8 0.140263 0.057326 ENSG00000125834
HOXA5 ENSG00000106004.4 0.022227 0.025623 ENSG00000106004
TRAF3IP2 ENSG00000056972.14 0.02665 0.027472 ENSG00000056972
SDR39U1 ENSG00000100445.12 0.07609 0.044589 ENSG00000100445
ZNF688 ENSG00000229809.4 0.010272 0.020194 ENSG00000229809
AHNAK ENSG00000124942.9 0.043135 0.038917 ENSG00000124942
IL17D ENSG00000172458.4 0.073194 0.042 ENSG00000172458
GHRH ENSG00000118702.5 0.02299 0.040924 ENSG00000118702
CLDN15 ENSG00000106404.9 0.222642 0.055752 ENSG00000106404
SFSWAP ENSG00000061936.5 0.054057 0.041514 ENSG00000061936
TMEM252 ENSG00000181778.4 0.019253 0.030587 ENSG00000181778
ACPP ENSG00000014257.11 0.019205 0.027071 ENSG00000014257
TLR5 ENSG00000187554.7 0.032577 0.029968 ENSG00000187554
EPM2A ENSG00000112425.9 0.011817 0.022561 ENSG00000112425
DR1 ENSG00000117505.7 0.1434 0.051363 ENSG00000117505
SMIM8 ENSG00000111850.5 0.351932 0.066626 ENSG00000111850
SKP2 ENSG00000145604.11 0.039764 0.02602 ENSG00000145604
CCDC34 ENSG00000109881.12 0.062553 0.038848 ENSG00000109881
CAPN7 ENSG00000131375.5 0.023101 0.025191 ENSG00000131375
ST3GAL1 ENSG00000008513.10 0.032079 0.034606 ENSG00000008513
PLK2 ENSG00000145632.10 0.037767 0.035153 ENSG00000145632
KREMEN2 ENSG00000131650.9 0.03417 0.034711 ENSG00000131650
NFIC ENSG00000141905.13 0.123805 0.049519 ENSG00000141905
ZNF577 ENSG00000161551.8 0.332695 0.058858 ENSG00000161551
VDR ENSG00000111424.6 0.024132 0.02897 ENSG00000111424
DDX43 ENSG00000080007.6 0.074374 0.04674 ENSG00000080007
KLHL26 ENSG00000167487.7 0.10133 0.045785 ENSG00000167487
RAB35 ENSG00000111737.7 0.011758 0.018862 ENSG00000111737
SNED1 ENSG00000162804.9 0.016099 0.032108 ENSG00000162804
SRRD ENSG00000100104.7 0.214307 0.061484 ENSG00000100104
C19orf68 ENSG00000185453.8 0.021542 0.034358 ENSG00000185453
TARBP2 ENSG00000139546.6 0.039677 0.03571 ENSG00000139546
RP11-181C3.1 ENSG00000245017.2 0.043451 0.034671 ENSG00000245017
NRARP ENSG00000198435.2 0.014188 0.02416 ENSG00000198435
CAPZA3 ENSG00000177938.3 0.075589 0.038748 ENSG00000177938
PCDHB15 ENSG00000113248.3 0.146036 0.055802 ENSG00000113248
CNOT8 ENSG00000155508.9 0.149836 0.054859 ENSG00000155508
APRT ENSG00000198931.6 0.341979 0.074339 ENSG00000198931
CDC73 ENSG00000134371.9 0.014536 0.026447 ENSG00000134371
UNC50 ENSG00000115446.7 0.027891 0.026233 ENSG00000115446
C20orf197 ENSG00000176659.5 0.032705 0.035377 ENSG00000176659
TCN2 ENSG00000185339.4 0.281231 0.07345 ENSG00000185339
LMO7 ENSG00000136153.15 0.066614 0.041566 ENSG00000136153
AZI1 ENSG00000141577.9 0.030026 0.033821 ENSG00000141577
SLCO2A1 ENSG00000174640.8 0.016252 0.027491 ENSG00000174640
RBMXL1 ENSG00000213516.5 0.146324 0.052374 ENSG00000213516
LEPR ENSG00000116678.14 0.070013 0.045044 ENSG00000116678
SPATA2L ENSG00000158792.11 0.051981 0.033328 ENSG00000158792
CYP27C1 ENSG00000186684.8 0.181394 0.05713 ENSG00000186684
TMEM175 ENSG00000127419.12 0.021227 0.023963 ENSG00000127419
MAL2 ENSG00000147676.9 0.028872 0.032254 ENSG00000147676
MED25 ENSG00000104973.10 0.094423 0.052613 ENSG00000104973
KCNIP2 ENSG00000120049.14 0.026951 0.034789 ENSG00000120049
QSOX1 ENSG00000116260.12 0.127832 0.055961 ENSG00000116260
SGK223 ENSG00000182319.5 0.021214 0.029324 ENSG00000182319
MEOX1 ENSG00000005102.8 0.074164 0.049505 ENSG00000005102
AK4 ENSG00000162433.10 0.087368 0.041821 ENSG00000162433
DOLK ENSG00000175283.7 0.021356 0.022967 ENSG00000175283
F2 ENSG00000180210.10 0.167654 0.065896 ENSG00000180210
CAMK2A ENSG00000070808.11 0.015826 0.036933 ENSG00000070808
THY1 ENSG00000154096.9 0.027792 0.029455 ENSG00000154096
SHISA3 ENSG00000178343.4 0.020173 0.032256 ENSG00000178343
ANKRD6 ENSG00000135299.12 0.039437 0.038218 ENSG00000135299
TP53I11 ENSG00000175274.14 0.090344 0.046831 ENSG00000175274
NMNAT2 ENSG00000157064.6 0.071977 0.039231 ENSG00000157064
UBAP1L ENSG00000246922.4 0.111053 0.047036 ENSG00000246922
SUPV3L1 ENSG00000156502.9 0.13868 0.056239 ENSG00000156502
TMEM70 ENSG00000175606.6 0.022183 0.027202 ENSG00000175606
SPTY2D1 ENSG00000179119.10 0.061895 0.038973 ENSG00000179119
TEX2 ENSG00000136478.3 0.065542 0.044016 ENSG00000136478
SLC30A8 ENSG00000164756.8 0.141117 0.054997 ENSG00000164756
ERGIC2 ENSG00000087502.13 0.060881 0.036608 ENSG00000087502
CHAD ENSG00000136457.5 0.086329 0.054621 ENSG00000136457
COL22A1 ENSG00000169436.12 0.038122 0.045023 ENSG00000169436
FBXL4 ENSG00000112234.4 0.044514 0.032787 ENSG00000112234
CLECL1 ENSG00000184293.3 0.029548 0.032859 ENSG00000184293
FUK ENSG00000157353.12 0.081059 0.042473 ENSG00000157353
C16orf3 ENSG00000221819.2 0.291885 0.076561 ENSG00000221819
NOC3L ENSG00000173145.7 0.235944 0.061068 ENSG00000173145
SP5 ENSG00000204335.3 0.032979 0.030945 ENSG00000204335
GPR132 ENSG00000183484.7 0.014039 0.026517 ENSG00000183484
SOBP ENSG00000112320.7 0.074424 0.047456 ENSG00000112320
MAP3K2 ENSG00000169967.12 0.221717 0.05728 ENSG00000169967
DUSP16 ENSG00000111266.4 0.040138 0.030552 ENSG00000111266
ADAL ENSG00000168803.10 0.569198 0.066628 ENSG00000168803
LIG4 ENSG00000174405.9 0.227968 0.067596 ENSG00000174405
PIN1 ENSG00000127445.9 0.022853 0.026937 ENSG00000127445
BMP3 ENSG00000152785.6 0.01597 0.028282 ENSG00000152785
BBS4 ENSG00000140463.9 0.044333 0.034612 ENSG00000140463
NCKAP5 ENSG00000176771.11 0.044832 0.032074 ENSG00000176771
RHBDL2 ENSG00000158315.6 0.040215 0.034326 ENSG00000158315
ZNF426 ENSG00000130818.6 0.078119 0.040975 ENSG00000130818
ABCC1 ENSG00000103222.14 0.02588 0.035063 ENSG00000103222
AC105020.1 ENSG00000203392.2 0.092584 0.049651 ENSG00000203392
LYRM4 ENSG00000214113.6 0.015006 0.019973 ENSG00000214113
CTD-2210P24.4 ENSG00000205106.2 0.434514 0.064582 ENSG00000205106
ZSWIM2 ENSG00000163012.3 0.097451 0.041307 ENSG00000163012
ZG16B ENSG00000162078.7 0.018475 0.020354 ENSG00000162078
PRPF40A ENSG00000196504.11 0.040033 0.031597 ENSG00000196504
CRH ENSG00000147571.3 0.020548 0.030969 ENSG00000147571
PPP1R1B ENSG00000131771.9 0.018757 0.024776 ENSG00000131771
KIF26B ENSG00000162849.11 0.06854 0.039158 ENSG00000162849
SEMA5B ENSG00000082684.10 0.049832 0.039659 ENSG00000082684
SFT2D2 ENSG00000213064.4 0.131461 0.052093 ENSG00000213064
POP5 ENSG00000167272.6 0.157135 0.051157 ENSG00000167272
FXYD1 ENSG00000266964.1 0.111968 0.053181 ENSG00000266964
ALG3 ENSG00000214160.5 0.017608 0.027613 ENSG00000214160
CELF6 ENSG00000140488.9 0.093795 0.045594 ENSG00000140488
NAPEPLD ENSG00000161048.7 0.272251 0.059923 ENSG00000161048
ZNF16 ENSG00000170631.10 0.051676 0.03377 ENSG00000170631
ST6GALNAC5 ENSG00000117069.10 0.023015 0.029753 ENSG00000117069
SLC25A45 ENSG00000162241.8 0.021054 0.024088 ENSG00000162241
KLF16 ENSG00000129911.4 0.051341 0.038309 ENSG00000129911
IRGC ENSG00000124449.6 0.013158 0.022324 ENSG00000124449
TXNDC12 ENSG00000117862.6 0.091945 0.052942 ENSG00000117862
GBA ENSG00000177628.10 0.036952 0.041286 ENSG00000177628
C11orf70 ENSG00000137691.8 0.050886 0.04866 ENSG00000137691
MCM4 ENSG00000104738.12 0.029926 0.035013 ENSG00000104738
SENP5 ENSG00000119231.6 0.048919 0.03493 ENSG00000119231
SLC9C1 ENSG00000172139.10 0.073637 0.037619 ENSG00000172139
ZNF782 ENSG00000196597.7 0.020707 0.022354 ENSG00000196597
B9D2 ENSG00000123810.3 0.087077 0.045513 ENSG00000123810
VSTM2B ENSG00000187135.7 0.082439 0.048386 ENSG00000187135
TSTD1 ENSG00000215845.6 0.012696 0.029945 ENSG00000215845
RPL13A ENSG00000142541.12 0.027041 0.03072 ENSG00000142541
TMEM156 ENSG00000121895.7 0.055172 0.033899 ENSG00000121895
NLRP10 ENSG00000182261.3 0.040397 0.027845 ENSG00000182261
CLCC1 ENSG00000121940.11 0.182773 0.06037 ENSG00000121940
MOGS ENSG00000115275.7 0.090162 0.046637 ENSG00000115275
ZNF470 ENSG00000197016.7 0.203517 0.060736 ENSG00000197016
SEPT4 ENSG00000108387.10 0.026322 0.027555 ENSG00000108387
FAM53A ENSG00000174137.8 0.025641 0.028241 ENSG00000174137
NPHS2 ENSG00000116218.8 0.016483 0.023263 ENSG00000116218
FHDC1 ENSG00000137460.4 0.043641 0.032957 ENSG00000137460
ENY2 ENSG00000120533.8 0.079939 0.045971 ENSG00000120533
COMMD9 ENSG00000110442.7 0.029694 0.032927 ENSG00000110442
TRPA1 ENSG00000104321.6 0.046294 0.034196 ENSG00000104321
INCENP ENSG00000149503.8 0.221303 0.064195 ENSG00000149503
TPD52L1 ENSG00000111907.16 0.045831 0.038003 ENSG00000111907
