AssociatedGeneName EnsemblGeneID h2.CrossTissue se.CrossTissue ensid
NUP85 ENSG00000125450.6 0.535081 0.057235 ENSG00000125450
GOT2 ENSG00000125166.8 0.168026 0.052929 ENSG00000125166
SIGLEC7 ENSG00000168995.9 0.061742 0.040863 ENSG00000168995
PPM1M ENSG00000164088.13 0.211919 0.060103 ENSG00000164088
NDUFA4 ENSG00000189043.5 0.112073 0.053873 ENSG00000189043
KRT34 ENSG00000131737.5 0.100616 0.048774 ENSG00000131737
C17orf67 ENSG00000214226.4 0.164388 0.059614 ENSG00000214226
FCGRT ENSG00000104870.8 0.061483 0.040774 ENSG00000104870
COPG2 ENSG00000158623.10 0.407039 0.063329 ENSG00000158623
INO80E ENSG00000169592.10 0.269029 0.068761 ENSG00000169592
FAM57A ENSG00000167695.10 0.238321 0.057333 ENSG00000167695
SYNJ1 ENSG00000159082.13 0.089971 0.052811 ENSG00000159082
SKIV2L ENSG00000204351.7 0.052856 0.032799 ENSG00000204351
EBPL ENSG00000123179.9 0.43958 0.06109 ENSG00000123179
DARS ENSG00000115866.6 0.199902 0.061308 ENSG00000115866
ZNF84 ENSG00000198040.6 0.111607 0.050365 ENSG00000198040
RALGPS2 ENSG00000116191.12 0.273278 0.068058 ENSG00000116191
ZKSCAN7 ENSG00000196345.7 0.068722 0.036009 ENSG00000196345
MYOM1 ENSG00000101605.8 0.072768 0.046129 ENSG00000101605
LARGE ENSG00000133424.15 0.11775 0.052256 ENSG00000133424
RARS ENSG00000113643.4 0.145946 0.057912 ENSG00000113643
FAM184B ENSG00000047662.4 0.126369 0.047059 ENSG00000047662
FASTKD1 ENSG00000138399.13 0.209305 0.055741 ENSG00000138399
THBS4 ENSG00000113296.10 0.055448 0.038595 ENSG00000113296
HYI ENSG00000178922.12 0.121029 0.054827 ENSG00000178922
TBC1D3 ENSG00000197681.8 0.158825 0.060293 ENSG00000197681
CYP4B1 ENSG00000142973.8 0.076138 0.047668 ENSG00000142973
CYP4F3 ENSG00000186529.9 0.23408 0.059017 ENSG00000186529
MGAT1 ENSG00000131446.11 0.074724 0.038684 ENSG00000131446
USP45 ENSG00000123552.12 0.08921 0.041962 ENSG00000123552
LRRC4C ENSG00000148948.3 0.058501 0.043441 ENSG00000148948
ZYG11A ENSG00000203995.5 0.111089 0.050729 ENSG00000203995
PSME1 ENSG00000092010.10 0.051304 0.03867 ENSG00000092010
PRRT4 ENSG00000224940.4 0.217277 0.062657 ENSG00000224940
MTIF3 ENSG00000122033.10 0.30674 0.062363 ENSG00000122033
SLC16A3 ENSG00000141526.10 0.053515 0.039847 ENSG00000141526
GUCY2C ENSG00000070019.3 0.335345 0.064308 ENSG00000070019
LY75 ENSG00000054219.9 0.482182 0.06084 ENSG00000054219
CEP41 ENSG00000106477.13 0.11764 0.050772 ENSG00000106477
DKK3 ENSG00000050165.13 0.359815 0.072781 ENSG00000050165
SLC25A38 ENSG00000144659.6 0.092238 0.046495 ENSG00000144659
CD79B ENSG00000007312.8 0.100812 0.047997 ENSG00000007312
FAM177B ENSG00000197520.6 0.098198 0.043364 ENSG00000197520
NOXA1 ENSG00000188747.4 0.171576 0.057653 ENSG00000188747
DCAF17 ENSG00000115827.9 0.058449 0.038224 ENSG00000115827
GXYLT2 ENSG00000172986.8 0.289636 0.064768 ENSG00000172986
CD5 ENSG00000110448.6 0.248876 0.055177 ENSG00000110448
FMO4 ENSG00000076258.5 0.238562 0.057803 ENSG00000076258
DLG5 ENSG00000151208.12 0.39133 0.055863 ENSG00000151208
ANKRD45 ENSG00000183831.6 0.183545 0.055445 ENSG00000183831
DECR1 ENSG00000104325.2 0.066953 0.046811 ENSG00000104325
RGL4 ENSG00000159496.10 0.238499 0.061222 ENSG00000159496
P4HA2 ENSG00000072682.14 0.071711 0.04141 ENSG00000072682
NBR1 ENSG00000188554.9 0.070713 0.036576 ENSG00000188554
FAM101A ENSG00000178882.8 0.104775 0.047911 ENSG00000178882
PACRGL ENSG00000163138.14 0.448988 0.061201 ENSG00000163138
GNPDA2 ENSG00000163281.6 0.535215 0.05962 ENSG00000163281
VPS13A ENSG00000197969.7 0.284493 0.057559 ENSG00000197969
SLC25A24 ENSG00000085491.11 0.088664 0.046398 ENSG00000085491
TMEM26 ENSG00000196932.7 0.101544 0.045857 ENSG00000196932
CRLS1 ENSG00000088766.6 0.051625 0.038529 ENSG00000088766
NSUN6 ENSG00000241058.1 0.443405 0.062035 ENSG00000241058
THEGL ENSG00000249693.2 0.311993 0.067084 ENSG00000249693
DIRAS3 ENSG00000162595.4 0.119528 0.049019 ENSG00000162595
CFDP1 ENSG00000153774.4 0.07999 0.042614 ENSG00000153774
SFXN1 ENSG00000164466.8 0.187529 0.055438 ENSG00000164466
IL1RL1 ENSG00000115602.12 0.069602 0.0344 ENSG00000115602
MAP3K11 ENSG00000173327.3 0.200402 0.055203 ENSG00000173327
RNF14 ENSG00000013561.13 0.20026 0.050143 ENSG00000013561
EIF1AD ENSG00000175376.4 0.098387 0.043549 ENSG00000175376
PIH1D1 ENSG00000104872.6 0.154205 0.059273 ENSG00000104872
TMEM100 ENSG00000166292.7 0.052739 0.033799 ENSG00000166292
GPR18 ENSG00000125245.8 0.064794 0.038581 ENSG00000125245
CEP170 ENSG00000143702.11 0.086433 0.040924 ENSG00000143702
TMX4 ENSG00000125827.4 0.058813 0.034279 ENSG00000125827
SUSD4 ENSG00000143502.9 0.093958 0.048118 ENSG00000143502
MAATS1 ENSG00000183833.12 0.346893 0.062767 ENSG00000183833
CPAMD8 ENSG00000160111.8 0.187548 0.060845 ENSG00000160111
SPATA5L1 ENSG00000171763.13 0.343425 0.059287 ENSG00000171763
CPB2 ENSG00000080618.9 0.07445 0.043658 ENSG00000080618
RAD23B ENSG00000119318.8 0.055543 0.040965 ENSG00000119318
ZDHHC3 ENSG00000163812.9 0.064252 0.041216 ENSG00000163812
KIAA0100 ENSG00000007202.10 0.08363 0.052143 ENSG00000007202
ABHD10 ENSG00000144827.4 0.082652 0.047054 ENSG00000144827
ITGA6 ENSG00000091409.10 0.07635 0.044542 ENSG00000091409
EVI5 ENSG00000067208.10 0.190111 0.056355 ENSG00000067208
ARRDC1 ENSG00000197070.9 0.149928 0.053622 ENSG00000197070
TRAF5 ENSG00000082512.10 0.057414 0.037459 ENSG00000082512
ROM1 ENSG00000149489.4 0.066239 0.037487 ENSG00000149489
C20orf196 ENSG00000171984.10 0.40097 0.078957 ENSG00000171984
HSD17B13 ENSG00000170509.7 0.360511 0.06643 ENSG00000170509
TONSL ENSG00000160949.12 0.202526 0.060025 ENSG00000160949
DTX4 ENSG00000110042.3 0.088451 0.04544 ENSG00000110042
CGB7 ENSG00000196337.6 0.263552 0.068781 ENSG00000196337
SLC39A11 ENSG00000133195.7 0.206133 0.066647 ENSG00000133195
C20orf194 ENSG00000088854.11 0.103999 0.048165 ENSG00000088854
WNT10B ENSG00000169884.9 0.07271 0.043639 ENSG00000169884
APOE ENSG00000130203.5 0.113238 0.049055 ENSG00000130203
SGCD ENSG00000170624.9 0.07032 0.041465 ENSG00000170624
C17orf80 ENSG00000141219.11 0.178338 0.056813 ENSG00000141219
HECTD2 ENSG00000165338.11 0.080509 0.045036 ENSG00000165338
RAB40B ENSG00000141542.6 0.057438 0.045573 ENSG00000141542
DSE ENSG00000111817.12 0.061824 0.039072 ENSG00000111817
H1FNT ENSG00000187166.1 0.155631 0.048579 ENSG00000187166
ATG12 ENSG00000145782.8 0.176122 0.061431 ENSG00000145782
MPZ ENSG00000158887.11 0.061242 0.041229 ENSG00000158887
METTL2A ENSG00000087995.11 0.109192 0.049257 ENSG00000087995
ASB13 ENSG00000196372.8 0.262937 0.072157 ENSG00000196372
DBNDD1 ENSG00000003249.9 0.290567 0.068943 ENSG00000003249
AGPS ENSG00000018510.8 0.083352 0.042937 ENSG00000018510
FAM111A ENSG00000166801.11 0.079768 0.041181 ENSG00000166801
SLCO1B3 ENSG00000111700.8 0.191824 0.059883 ENSG00000111700
CEP170B ENSG00000099814.11 0.07707 0.038184 ENSG00000099814
TAPT1 ENSG00000169762.12 0.084253 0.043662 ENSG00000169762
RANBP17 ENSG00000204764.7 0.074755 0.043935 ENSG00000204764
LRRC47 ENSG00000130764.5 0.06095 0.036462 ENSG00000130764
ATP8B3 ENSG00000130270.11 0.280075 0.064758 ENSG00000130270
ARL2BP ENSG00000102931.3 0.127131 0.063263 ENSG00000102931
BRI3 ENSG00000164713.5 0.111797 0.058841 ENSG00000164713
METTL23 ENSG00000181038.9 0.062128 0.039466 ENSG00000181038
RNF149 ENSG00000163162.4 0.255687 0.062705 ENSG00000163162
DESI1 ENSG00000100418.7 0.317251 0.072783 ENSG00000100418
CETP ENSG00000087237.6 0.096599 0.04722 ENSG00000087237
RGS18 ENSG00000150681.5 0.097497 0.043696 ENSG00000150681
CARD8 ENSG00000105483.12 0.150706 0.055525 ENSG00000105483
RPS9 ENSG00000170889.9 0.506699 0.060405 ENSG00000170889
SH3PXD2B ENSG00000174705.7 0.053939 0.040224 ENSG00000174705
PYCR2 ENSG00000143811.12 0.114505 0.05311 ENSG00000143811
ACTR6 ENSG00000075089.5 0.066999 0.04313 ENSG00000075089
PDE1C ENSG00000154678.12 0.056843 0.038512 ENSG00000154678
EN2 ENSG00000164778.4 0.068082 0.056537 ENSG00000164778
THEM6 ENSG00000130193.7 0.265155 0.061079 ENSG00000130193
TOMM20 ENSG00000173726.6 0.055738 0.040366 ENSG00000173726
ANKLE2 ENSG00000176915.10 0.275076 0.066206 ENSG00000176915
SCXA ENSG00000188686.2 0.106977 0.053519 ENSG00000188686
C1orf112 ENSG00000000460.12 0.121001 0.047514 ENSG00000000460
ASIC1 ENSG00000110881.7 0.095674 0.046691 ENSG00000110881
RECQL4 ENSG00000160957.7 0.085476 0.050012 ENSG00000160957
AREGB ENSG00000205595.3 0.1074 0.047078 ENSG00000205595
SLC25A41 ENSG00000181240.9 0.751631 0.036657 ENSG00000181240
TBC1D2 ENSG00000095383.15 0.052027 0.034481 ENSG00000095383
SPTLC3 ENSG00000172296.8 0.128102 0.053193 ENSG00000172296
DAB1 ENSG00000173406.11 0.226156 0.059476 ENSG00000173406
CHST5 ENSG00000135702.10 0.098756 0.046218 ENSG00000135702
TBC1D12 ENSG00000108239.8 0.090186 0.046867 ENSG00000108239
NAB1 ENSG00000138386.12 0.070533 0.04206 ENSG00000138386
UROS ENSG00000188690.8 0.068372 0.042235 ENSG00000188690
GPR161 ENSG00000143147.10 0.094534 0.046843 ENSG00000143147
C2orf70 ENSG00000173557.10 0.110908 0.049734 ENSG00000173557
AHSG ENSG00000145192.8 0.088311 0.046366 ENSG00000145192
LASP1 ENSG00000002834.13 0.054363 0.042924 ENSG00000002834
LIF ENSG00000128342.4 0.050914 0.033661 ENSG00000128342
SIRPB2 ENSG00000196209.7 0.215806 0.064836 ENSG00000196209
HTATIP2 ENSG00000109854.9 0.204387 0.06257 ENSG00000109854
SEC14L5 ENSG00000103184.7 0.064725 0.042723 ENSG00000103184
SLC16A4 ENSG00000168679.13 0.127067 0.050727 ENSG00000168679
PMFBP1 ENSG00000118557.11 0.114189 0.054001 ENSG00000118557
MGST3 ENSG00000143198.7 0.130801 0.051423 ENSG00000143198
APOBEC3A ENSG00000128383.8 0.070292 0.04724 ENSG00000128383
AGAP8 ENSG00000174194.11 0.800885 0.032526 ENSG00000174194
CBX6 ENSG00000183741.7 0.134311 0.055874 ENSG00000183741
L3MBTL3 ENSG00000198945.3 0.410146 0.062304 ENSG00000198945
ZNF350 ENSG00000256683.2 0.069036 0.054093 ENSG00000256683
PSRC1 ENSG00000134222.12 0.349884 0.063384 ENSG00000134222
XYLB ENSG00000093217.5 0.090215 0.043472 ENSG00000093217
PCDHA6 ENSG00000081842.13 0.102511 0.047338 ENSG00000081842
NFATC1 ENSG00000131196.13 0.058119 0.037364 ENSG00000131196
FOCAD ENSG00000188352.8 0.182229 0.066737 ENSG00000188352
ILKAP ENSG00000132323.4 0.186041 0.064214 ENSG00000132323
RNASEL ENSG00000135828.7 0.271446 0.067378 ENSG00000135828
HTR1F ENSG00000179097.4 0.056719 0.03377 ENSG00000179097
HMBS ENSG00000256269.2 0.084946 0.052564 ENSG00000256269
SKA2 ENSG00000182628.8 0.060955 0.032408 ENSG00000182628
HSPA12A ENSG00000165868.8 0.0885 0.05088 ENSG00000165868
AGAP9 ENSG00000198035.9 0.435878 0.066778 ENSG00000198035
AGMO ENSG00000187546.9 0.095628 0.044767 ENSG00000187546
FAM21A ENSG00000099290.11 0.727907 0.040656 ENSG00000099290
HSD17B4 ENSG00000133835.10 0.09033 0.044534 ENSG00000133835
TUBD1 ENSG00000108423.10 0.055394 0.033228 ENSG00000108423
HCK ENSG00000101336.8 0.089075 0.049649 ENSG00000101336
CCT5 ENSG00000150753.7 0.063686 0.039807 ENSG00000150753
VEGFB ENSG00000173511.5 0.066026 0.04447 ENSG00000173511
SLC35F1 ENSG00000196376.6 0.052036 0.038912 ENSG00000196376
TASP1 ENSG00000089123.11 0.054927 0.04303 ENSG00000089123
SLC10A7 ENSG00000120519.10 0.051235 0.032144 ENSG00000120519
ZNF841 ENSG00000197608.7 0.1247 0.051657 ENSG00000197608
RPS27L ENSG00000185088.8 0.296415 0.06257 ENSG00000185088
ZNF468 ENSG00000204604.5 0.335596 0.068603 ENSG00000204604
GORAB ENSG00000120370.8 0.13749 0.050672 ENSG00000120370
PXT1 ENSG00000179165.9 0.062852 0.033933 ENSG00000179165
SUCLA2 ENSG00000136143.9 0.280994 0.057946 ENSG00000136143
TRPT1 ENSG00000149743.9 0.297123 0.065723 ENSG00000149743
TSPAN15 ENSG00000099282.5 0.139896 0.057883 ENSG00000099282
SURF1 ENSG00000148290.5 0.060403 0.046018 ENSG00000148290
AKNAD1 ENSG00000162641.14 0.061422 0.045969 ENSG00000162641
GPIHBP1 ENSG00000182851.2 0.217192 0.06033 ENSG00000182851
DCUN1D2 ENSG00000150401.10 0.100027 0.045351 ENSG00000150401
C11orf94 ENSG00000234776.1 0.111413 0.050206 ENSG00000234776
ZCWPW1 ENSG00000078487.13 0.110782 0.046766 ENSG00000078487
LRP3 ENSG00000130881.9 0.081721 0.045988 ENSG00000130881
MCM6 ENSG00000076003.4 0.071213 0.035961 ENSG00000076003
ADH5 ENSG00000197894.6 0.095559 0.045596 ENSG00000197894
EP400NL ENSG00000185684.8 0.541182 0.055418 ENSG00000185684
CGGBP1 ENSG00000163320.6 0.143798 0.054598 ENSG00000163320
CLEC18A ENSG00000157322.12 0.663246 0.049546 ENSG00000157322
ACTR8 ENSG00000113812.9 0.464284 0.059251 ENSG00000113812
GALNT3 ENSG00000115339.9 0.351314 0.061761 ENSG00000115339
XRN2 ENSG00000088930.6 0.096745 0.050893 ENSG00000088930
MTMR9 ENSG00000104643.5 0.053892 0.040305 ENSG00000104643
SPP1 ENSG00000118785.9 0.119659 0.048398 ENSG00000118785
IGFALS ENSG00000099769.5 0.066372 0.042928 ENSG00000099769
LGI1 ENSG00000108231.7 0.107793 0.054101 ENSG00000108231
HDAC5 ENSG00000108840.11 0.057651 0.039521 ENSG00000108840
ANKLE1 ENSG00000160117.10 0.226287 0.061154 ENSG00000160117
CDKL1 ENSG00000100490.5 0.07294 0.045754 ENSG00000100490
JOSD1 ENSG00000100221.6 0.057697 0.03456 ENSG00000100221
NBPF1 ENSG00000219481.6 0.08023 0.042982 ENSG00000219481
AHCY ENSG00000101444.8 0.09147 0.044768 ENSG00000101444
IGFBP7 ENSG00000163453.7 0.064295 0.0451 ENSG00000163453
PTTG2 ENSG00000250254.1 0.154909 0.054991 ENSG00000250254
RTDR1 ENSG00000100218.7 0.09956 0.045909 ENSG00000100218
KCNK1 ENSG00000135750.10 0.054566 0.050456 ENSG00000135750
SPICE1 ENSG00000163611.7 0.09078 0.051703 ENSG00000163611
PLN ENSG00000198523.5 0.064947 0.037745 ENSG00000198523
EAF1 ENSG00000144597.9 0.06372 0.04055 ENSG00000144597
C3orf14 ENSG00000114405.6 0.115812 0.054844 ENSG00000114405
NBPF15 ENSG00000243452.3 0.237078 0.07241 ENSG00000243452
EHF ENSG00000135373.8 0.094324 0.051988 ENSG00000135373
ULK4 ENSG00000168038.6 0.371834 0.057027 ENSG00000168038
MFSD6 ENSG00000151690.10 0.080171 0.040029 ENSG00000151690
PXMP2 ENSG00000176894.5 0.057133 0.039535 ENSG00000176894
SLC52A3 ENSG00000101276.10 0.138961 0.062543 ENSG00000101276
RASSF4 ENSG00000107551.15 0.052418 0.037636 ENSG00000107551
SPEN ENSG00000065526.6 0.070449 0.049936 ENSG00000065526
LEFTY1 ENSG00000243709.1 0.220956 0.065715 ENSG00000243709
MNX1 ENSG00000130675.10 0.060534 0.046213 ENSG00000130675
TSC22D4 ENSG00000166925.4 0.144719 0.054535 ENSG00000166925
AP1S1 ENSG00000106367.9 0.33154 0.064725 ENSG00000106367
RABGAP1L ENSG00000152061.17 0.155178 0.051549 ENSG00000152061
DNAJB14 ENSG00000164031.12 0.127204 0.050526 ENSG00000164031
TMEM60 ENSG00000135211.5 0.14262 0.048198 ENSG00000135211
CREG1 ENSG00000143162.7 0.11768 0.052717 ENSG00000143162
CCNA2 ENSG00000145386.5 0.073422 0.040396 ENSG00000145386
ELOVL5 ENSG00000012660.9 0.089838 0.047181 ENSG00000012660
LGI3 ENSG00000168481.4 0.074554 0.043182 ENSG00000168481
IL27RA ENSG00000104998.2 0.134748 0.059386 ENSG00000104998
AP5B1 ENSG00000254470.2 0.057249 0.03566 ENSG00000254470
CDON ENSG00000064309.10 0.06009 0.037495 ENSG00000064309
ZNF446 ENSG00000083838.11 0.08468 0.044688 ENSG00000083838
ANKRD16 ENSG00000134461.11 0.252744 0.066577 ENSG00000134461
ATP1B1 ENSG00000143153.7 0.16734 0.053768 ENSG00000143153
NBEA ENSG00000172915.14 0.075834 0.047293 ENSG00000172915
HEXA ENSG00000213614.5 0.108461 0.043532 ENSG00000213614
GPR12 ENSG00000132975.6 0.121759 0.053799 ENSG00000132975
NUAK2 ENSG00000163545.7 0.072973 0.047836 ENSG00000163545
VIPR2 ENSG00000106018.9 0.126779 0.049706 ENSG00000106018
RAB36 ENSG00000100228.8 0.084804 0.042889 ENSG00000100228
GTF2F1 ENSG00000125651.9 0.296511 0.064874 ENSG00000125651
BIRC7 ENSG00000101197.8 0.078928 0.036956 ENSG00000101197
CLASP1 ENSG00000074054.13 0.082833 0.044338 ENSG00000074054
CCL25 ENSG00000131142.9 0.21167 0.059105 ENSG00000131142
SEC61A2 ENSG00000065665.16 0.226292 0.059173 ENSG00000065665
CHI3L1 ENSG00000133048.8 0.100139 0.052242 ENSG00000133048
GPD1L ENSG00000152642.6 0.133638 0.054016 ENSG00000152642
DECR2 ENSG00000242612.2 0.092367 0.049486 ENSG00000242612
ZNF304 ENSG00000131845.10 0.416839 0.060037 ENSG00000131845
LIN7C ENSG00000148943.7 0.201353 0.054339 ENSG00000148943
CENPW ENSG00000203760.4 0.061218 0.039391 ENSG00000203760
HOXD3 ENSG00000128652.7 0.123719 0.057652 ENSG00000128652
SF3B1 ENSG00000115524.10 0.066316 0.044179 ENSG00000115524
RECQL ENSG00000004700.11 0.080626 0.046183 ENSG00000004700
UBA52 ENSG00000221983.3 0.182687 0.054827 ENSG00000221983
SERGEF ENSG00000129158.6 0.196423 0.05552 ENSG00000129158
TYW3 ENSG00000162623.10 0.150961 0.049961 ENSG00000162623
AKR1C2 ENSG00000151632.12 0.314092 0.064452 ENSG00000151632
ADAD1 ENSG00000164113.6 0.058814 0.037647 ENSG00000164113
PRKG2 ENSG00000138669.5 0.135554 0.055044 ENSG00000138669
CCL4L2 ENSG00000197262.8 0.088803 0.041046 ENSG00000197262
TCEA1 ENSG00000187735.8 0.11305 0.050673 ENSG00000187735
MRVI1 ENSG00000072952.14 0.072492 0.047591 ENSG00000072952
HAUS6 ENSG00000147874.6 0.178343 0.056142 ENSG00000147874
EPS15 ENSG00000085832.12 0.334604 0.079758 ENSG00000085832
EPN3 ENSG00000049283.13 0.330678 0.062168 ENSG00000049283
CEBPZ ENSG00000115816.9 0.056948 0.035858 ENSG00000115816
OLR1 ENSG00000173391.4 0.09887 0.054155 ENSG00000173391
PLA2G15 ENSG00000103066.8 0.077244 0.04462 ENSG00000103066
TEX264 ENSG00000164081.8 0.344576 0.077822 ENSG00000164081
SNX19 ENSG00000120451.6 0.05357 0.033475 ENSG00000120451
LRRC8C ENSG00000171488.10 0.0717 0.038622 ENSG00000171488
ZNF7 ENSG00000147789.11 0.33194 0.064777 ENSG00000147789
C1orf94 ENSG00000142698.10 0.074822 0.042846 ENSG00000142698
ZNF772 ENSG00000197128.7 0.194191 0.05573 ENSG00000197128
SMIM2 ENSG00000139656.5 0.740422 0.039078 ENSG00000139656
FSIP2 ENSG00000188738.9 0.202548 0.071821 ENSG00000188738
VPS9D1 ENSG00000075399.8 0.19931 0.05588 ENSG00000075399
ANAPC4 ENSG00000053900.6 0.370081 0.058667 ENSG00000053900
ZRANB3 ENSG00000121988.13 0.052399 0.037213 ENSG00000121988
CNIH3 ENSG00000143786.3 0.099647 0.047452 ENSG00000143786
CACNB1 ENSG00000067191.11 0.055817 0.039702 ENSG00000067191
FLJ27365 ENSG00000197182.8 0.090983 0.056321 ENSG00000197182
SMDT1 ENSG00000183172.7 0.744432 0.039894 ENSG00000183172
ODF2 ENSG00000136811.11 0.067921 0.039367 ENSG00000136811
DGUOK ENSG00000114956.15 0.061889 0.043732 ENSG00000114956
BRICD5 ENSG00000182685.3 0.075514 0.047109 ENSG00000182685
PDE4C ENSG00000105650.16 0.197953 0.057269 ENSG00000105650
ADCY5 ENSG00000173175.10 0.158398 0.061713 ENSG00000173175
EVI5L ENSG00000142459.4 0.147545 0.054188 ENSG00000142459
OSBPL6 ENSG00000079156.12 0.11643 0.053424 ENSG00000079156
TEAD4 ENSG00000197905.4 0.057589 0.039211 ENSG00000197905
IYD ENSG00000009765.10 0.059178 0.049385 ENSG00000009765
KIAA1683 ENSG00000130518.11 0.297226 0.059697 ENSG00000130518
TMEM101 ENSG00000091947.5 0.094077 0.046768 ENSG00000091947
PHYH ENSG00000107537.9 0.225245 0.063874 ENSG00000107537
ICOS ENSG00000163600.8 0.050791 0.030445 ENSG00000163600
TRIM38 ENSG00000112343.8 0.061863 0.035014 ENSG00000112343
NDRG2 ENSG00000165795.16 0.084699 0.049654 ENSG00000165795
ARG1 ENSG00000118520.8 0.121049 0.048723 ENSG00000118520
RABL2A ENSG00000144134.14 0.276201 0.065457 ENSG00000144134
CFHR1 ENSG00000244414.1 0.179346 0.061092 ENSG00000244414
TXNL4B ENSG00000140830.4 0.338883 0.07123 ENSG00000140830
TEPP ENSG00000159648.7 0.379689 0.059853 ENSG00000159648
ALS2CL ENSG00000178038.12 0.176381 0.05999 ENSG00000178038
PPDPF ENSG00000125534.5 0.235443 0.071704 ENSG00000125534
MFSD4 ENSG00000174514.8 0.088172 0.049605 ENSG00000174514
TMEM63B ENSG00000137216.14 0.105461 0.053083 ENSG00000137216
RHPN2 ENSG00000131941.3 0.07919 0.039374 ENSG00000131941
SOWAHC ENSG00000198142.3 0.115269 0.05231 ENSG00000198142
VASH2 ENSG00000143494.11 0.07778 0.043473 ENSG00000143494
GTPBP3 ENSG00000130299.12 0.133124 0.059574 ENSG00000130299
CAPN8 ENSG00000203697.7 0.389601 0.063114 ENSG00000203697
KDM8 ENSG00000155666.7 0.131814 0.057292 ENSG00000155666
MACROD2 ENSG00000172264.12 0.087602 0.053379 ENSG00000172264
CDH13 ENSG00000140945.11 0.084139 0.062676 ENSG00000140945
PSMG4 ENSG00000180822.7 0.073906 0.037687 ENSG00000180822
ALOX5AP ENSG00000132965.5 0.059784 0.044548 ENSG00000132965
CRYL1 ENSG00000165475.9 0.095217 0.049541 ENSG00000165475
FAM153B ENSG00000182230.7 0.209782 0.06083 ENSG00000182230
NMI ENSG00000123609.6 0.192494 0.061402 ENSG00000123609
LMLN ENSG00000185621.7 0.052028 0.038168 ENSG00000185621
DHRS12 ENSG00000102796.6 0.113346 0.051339 ENSG00000102796
SCPEP1 ENSG00000121064.8 0.090285 0.048803 ENSG00000121064
CCNDBP1 ENSG00000166946.9 0.060705 0.036942 ENSG00000166946
CACNA2D3 ENSG00000157445.10 0.145623 0.057108 ENSG00000157445
DDX59 ENSG00000118197.9 0.436113 0.060982 ENSG00000118197
RRBP1 ENSG00000125844.10 0.091447 0.041037 ENSG00000125844
MRPL37 ENSG00000116221.11 0.095815 0.049719 ENSG00000116221
MCF2L2 ENSG00000053524.7 0.05926 0.034306 ENSG00000053524
SUCO ENSG00000094975.8 0.274565 0.061398 ENSG00000094975
PDSS2 ENSG00000164494.7 0.21218 0.060799 ENSG00000164494
EXOC1 ENSG00000090989.13 0.066022 0.04518 ENSG00000090989
SPG7 ENSG00000197912.9 0.103228 0.049594 ENSG00000197912
CCDC107 ENSG00000159884.7 0.100653 0.049169 ENSG00000159884
PTGER1 ENSG00000160951.3 0.077528 0.04206 ENSG00000160951
IP6K2 ENSG00000068745.10 0.093192 0.053568 ENSG00000068745
SBK2 ENSG00000187550.4 0.099094 0.052709 ENSG00000187550
ADCY7 ENSG00000121281.8 0.108663 0.049682 ENSG00000121281
ALDOA ENSG00000149925.12 0.091332 0.045802 ENSG00000149925
WNT1 ENSG00000125084.7 0.082738 0.044476 ENSG00000125084
OR7A5 ENSG00000188269.4 0.135064 0.052438 ENSG00000188269
S100P ENSG00000163993.6 0.145352 0.057744 ENSG00000163993
DDIT4 ENSG00000168209.4 0.081317 0.045454 ENSG00000168209
LUZP2 ENSG00000187398.7 0.126523 0.057611 ENSG00000187398
TRMT112 ENSG00000173113.2 0.095078 0.041001 ENSG00000173113
SEPT10 ENSG00000186522.10 0.112993 0.049605 ENSG00000186522
RNF44 ENSG00000146083.7 0.056724 0.037726 ENSG00000146083
LIMCH1 ENSG00000064042.13 0.124146 0.059982 ENSG00000064042
FIGN ENSG00000182263.9 0.206034 0.063389 ENSG00000182263
CEP250 ENSG00000126001.11 0.229697 0.073368 ENSG00000126001
RP11-1407O15.2 ENSG00000174093.6 0.082574 0.0438 ENSG00000174093
ZFYVE16 ENSG00000039319.12 0.06534 0.040332 ENSG00000039319
FAM213A ENSG00000122378.9 0.071889 0.040763 ENSG00000122378
AK9 ENSG00000155085.11 0.237336 0.055631 ENSG00000155085
NUDT1 ENSG00000106268.11 0.262202 0.073861 ENSG00000106268
SCAF8 ENSG00000213079.5 0.055447 0.048422 ENSG00000213079
SIGLEC11 ENSG00000161640.11 0.275921 0.061163 ENSG00000161640
WDR75 ENSG00000115368.5 0.111399 0.041854 ENSG00000115368
TRAM2 ENSG00000065308.4 0.055874 0.040076 ENSG00000065308
BSCL2 ENSG00000168000.10 0.210494 0.063386 ENSG00000168000
ZNF251 ENSG00000198169.4 0.110798 0.052383 ENSG00000198169
