AssociatedGeneName EnsemblGeneID h2.MuscleSkeletal se.MuscleSkeletal ensid
PAOX ENSG00000148832.10 0.063201 0.044834 ENSG00000148832
INA ENSG00000148798.5 0.057829 0.048953 ENSG00000148798
RPP30 ENSG00000148688.9 0.128346 0.053972 ENSG00000148688
USP6NL ENSG00000148429.9 0.078527 0.063429 ENSG00000148429
INPP5E ENSG00000148384.11 0.137622 0.058747 ENSG00000148384
IDI2 ENSG00000148377.5 0.12218 0.05084 ENSG00000148377
SURF6 ENSG00000148296.5 0.06976 0.05765 ENSG00000148296
GBGT1 ENSG00000148288.7 0.062525 0.055432 ENSG00000148288
SURF4 ENSG00000148248.9 0.060512 0.059461 ENSG00000148248
WDR31 ENSG00000148225.11 0.083111 0.064064 ENSG00000148225
ASTN2 ENSG00000148219.12 0.06078 0.050325 ENSG00000148219
NR6A1 ENSG00000148200.12 0.059496 0.057928 ENSG00000148200
IDNK ENSG00000148057.11 0.124445 0.057039 ENSG00000148057
FAM135B ENSG00000147724.7 0.089232 0.056436 ENSG00000147724
TATDN1 ENSG00000147687.12 0.058407 0.056341 ENSG00000147687
NDUFB9 ENSG00000147684.3 0.080882 0.049623 ENSG00000147684
STAR ENSG00000147465.7 0.061088 0.047477 ENSG00000147465
C7orf55-LUC7L2 ENSG00000146963.12 0.088552 0.055015 ENSG00000146963
ASB10 ENSG00000146926.6 0.064405 0.051555 ENSG00000146926
NOM1 ENSG00000146909.3 0.244281 0.066374 ENSG00000146909
SCUBE3 ENSG00000146197.7 0.058666 0.048103 ENSG00000146197
ARHGAP26 ENSG00000145819.11 0.122727 0.067261 ENSG00000145819
ADAMTS19 ENSG00000145808.4 0.116591 0.054712 ENSG00000145808
FBXL17 ENSG00000145743.11 0.112955 0.062085 ENSG00000145743
BTF3 ENSG00000145741.11 0.075632 0.04886 ENSG00000145741
SRD5A1 ENSG00000145545.7 0.109849 0.055251 ENSG00000145545
SLIT2 ENSG00000145147.15 0.0603 0.0419 ENSG00000145147
BOC ENSG00000144857.10 0.073656 0.048886 ENSG00000144857
COL8A1 ENSG00000144810.11 0.097973 0.050801 ENSG00000144810
LRIG1 ENSG00000144749.9 0.063276 0.048409 ENSG00000144749
IQSEC1 ENSG00000144711.9 0.098519 0.056801 ENSG00000144711
GOLGA4 ENSG00000144674.12 0.143732 0.065451 ENSG00000144674
STK11IP ENSG00000144589.16 0.055896 0.055432 ENSG00000144589
TAMM41 ENSG00000144559.6 0.066827 0.049193 ENSG00000144559
DIS3L2 ENSG00000144535.15 0.065062 0.061336 ENSG00000144535
POLR2D ENSG00000144231.6 0.20673 0.069769 ENSG00000144231
ST6GAL2 ENSG00000144057.11 0.060282 0.048366 ENSG00000144057
MRPS5 ENSG00000144029.7 0.085077 0.049154 ENSG00000144029
EPHX1 ENSG00000143819.8 0.113976 0.056935 ENSG00000143819
ACTA1 ENSG00000143632.10 0.09437 0.057697 ENSG00000143632
CRNN ENSG00000143536.7 0.054569 0.052281 ENSG00000143536
ECM1 ENSG00000143369.10 0.095106 0.052536 ENSG00000143369
SF3B4 ENSG00000143368.9 0.050821 0.04669 ENSG00000143368
CASQ1 ENSG00000143318.8 0.0971 0.054724 ENSG00000143318
RXRG ENSG00000143171.8 0.085127 0.064929 ENSG00000143171
MPC2 ENSG00000143158.6 0.061582 0.050237 ENSG00000143158
ALDH9A1 ENSG00000143149.8 0.076194 0.054223 ENSG00000143149
CYR61 ENSG00000142871.11 0.09286 0.055597 ENSG00000142871
FHAD1 ENSG00000142621.14 0.06287 0.047129 ENSG00000142621
CTU1 ENSG00000142544.6 0.053497 0.061088 ENSG00000142544
CBLC ENSG00000142273.6 0.084695 0.061361 ENSG00000142273
VAV1 ENSG00000141968.3 0.09201 0.059315 ENSG00000141968
PFKL ENSG00000141959.12 0.069992 0.041928 ENSG00000141959
RNF157 ENSG00000141576.10 0.078682 0.056711 ENSG00000141576
RPTOR ENSG00000141564.9 0.175527 0.072112 ENSG00000141564
ZMYND15 ENSG00000141497.9 0.060889 0.052329 ENSG00000141497
C18orf8 ENSG00000141452.5 0.05149 0.056327 ENSG00000141452
GAS8 ENSG00000141013.10 0.274194 0.07748 ENSG00000141013
GCSH ENSG00000140905.5 0.062792 0.043349 ENSG00000140905
KATNB1 ENSG00000140854.8 0.077525 0.054565 ENSG00000140854
NKD1 ENSG00000140807.4 0.080585 0.054661 ENSG00000140807
CRTC3 ENSG00000140577.11 0.062183 0.052543 ENSG00000140577
RHCG ENSG00000140519.8 0.071281 0.053992 ENSG00000140519
BCL2A1 ENSG00000140379.7 0.05796 0.052605 ENSG00000140379
DUOXA2 ENSG00000140274.9 0.052443 0.042764 ENSG00000140274
SLC12A6 ENSG00000140199.7 0.097321 0.061142 ENSG00000140199
NIPA2 ENSG00000140157.10 0.094766 0.06355 ENSG00000140157
C14orf79 ENSG00000140104.9 0.050604 0.049561 ENSG00000140104
SYT16 ENSG00000139973.11 0.224872 0.07894 ENSG00000139973
TSSK4 ENSG00000139908.10 0.102425 0.065486 ENSG00000139908
ESYT1 ENSG00000139641.8 0.059827 0.041019 ENSG00000139641
MTMR6 ENSG00000139505.10 0.058748 0.044668 ENSG00000139505
TMEM132B ENSG00000139364.6 0.089614 0.057351 ENSG00000139364
PHLDA1 ENSG00000139289.9 0.074076 0.052592 ENSG00000139289
NDUFA9 ENSG00000139180.5 0.061149 0.043329 ENSG00000139180
C4orf21 ENSG00000138658.11 0.061681 0.049881 ENSG00000138658
SHF ENSG00000138606.15 0.090925 0.053442 ENSG00000138606
OLA1 ENSG00000138430.11 0.073751 0.054499 ENSG00000138430
STAT4 ENSG00000138378.13 0.072274 0.046313 ENSG00000138378
MYPN ENSG00000138347.11 0.076323 0.046053 ENSG00000138347
EXOC6 ENSG00000138190.12 0.078963 0.058267 ENSG00000138190
THUMPD2 ENSG00000138050.10 0.069644 0.052845 ENSG00000138050
GIPC2 ENSG00000137960.5 0.071452 0.04753 ENSG00000137960
CCDC90B ENSG00000137500.5 0.092672 0.056797 ENSG00000137500
TLR2 ENSG00000137462.6 0.050703 0.046632 ENSG00000137462
C6orf52 ENSG00000137434.7 0.085303 0.056879 ENSG00000137434
ATAT1 ENSG00000137343.13 0.051192 0.051451 ENSG00000137343
FOXF2 ENSG00000137273.3 0.095782 0.055096 ENSG00000137273
DERL1 ENSG00000136986.5 0.062597 0.054627 ENSG00000136986
DNAJC1 ENSG00000136770.6 0.055333 0.053234 ENSG00000136770
YME1L1 ENSG00000136758.14 0.052642 0.040722 ENSG00000136758
CCDC115 ENSG00000136710.5 0.078016 0.052539 ENSG00000136710
IL36A ENSG00000136694.8 0.050995 0.043197 ENSG00000136694
CALCOCO2 ENSG00000136436.10 0.059428 0.050598 ENSG00000136436
CIB2 ENSG00000136425.8 0.064028 0.05075 ENSG00000136425
COG3 ENSG00000136152.10 0.072999 0.053013 ENSG00000136152
PHF11 ENSG00000136147.12 0.1201 0.056136 ENSG00000136147
APPL2 ENSG00000136044.7 0.060186 0.051419 ENSG00000136044
FAM129A ENSG00000135842.12 0.053203 0.038349 ENSG00000135842
NPL ENSG00000135838.9 0.072577 0.045753 ENSG00000135838
CAPN9 ENSG00000135773.8 0.059414 0.047146 ENSG00000135773
KLHL36 ENSG00000135686.8 0.059815 0.055746 ENSG00000135686
TFCP2 ENSG00000135457.5 0.070288 0.046305 ENSG00000135457
TESPA1 ENSG00000135426.10 0.077003 0.062482 ENSG00000135426
ACRV1 ENSG00000134940.8 0.086559 0.052068 ENSG00000134940
CARS2 ENSG00000134905.12 0.086343 0.060276 ENSG00000134905
BIVM ENSG00000134897.9 0.05143 0.047597 ENSG00000134897
MYCN ENSG00000134323.10 0.069088 0.056817 ENSG00000134323
SYT6 ENSG00000134207.9 0.084718 0.048713 ENSG00000134207
CATSPERB ENSG00000133962.3 0.050562 0.044351 ENSG00000133962
SPINK5 ENSG00000133710.11 0.083803 0.047741 ENSG00000133710
MKRN1 ENSG00000133606.6 0.052344 0.040768 ENSG00000133606
CNDP2 ENSG00000133313.10 0.070839 0.057024 ENSG00000133313
LGR6 ENSG00000133067.13 0.132095 0.069718 ENSG00000133067
WASF3 ENSG00000132970.8 0.147229 0.062079 ENSG00000132970
MTUS2 ENSG00000132938.14 0.053811 0.043985 ENSG00000132938
CTNNBL1 ENSG00000132792.14 0.055834 0.046195 ENSG00000132792
ACY3 ENSG00000132744.3 0.052939 0.046977 ENSG00000132744
ARHGEF11 ENSG00000132694.14 0.054829 0.046512 ENSG00000132694
PCED1A ENSG00000132635.12 0.100197 0.060747 ENSG00000132635
ANKEF1 ENSG00000132623.10 0.266614 0.078108 ENSG00000132623
RGS22 ENSG00000132554.15 0.054226 0.04409 ENSG00000132554
THAP1 ENSG00000131931.4 0.065555 0.047151 ENSG00000131931
NAPSA ENSG00000131400.3 0.057906 0.058286 ENSG00000131400
F12 ENSG00000131187.5 0.076032 0.055256 ENSG00000131187
BPIFA3 ENSG00000131059.7 0.06756 0.053819 ENSG00000131059
ULBP2 ENSG00000131015.4 0.075484 0.055304 ENSG00000131015
FBP2 ENSG00000130957.4 0.13696 0.065967 ENSG00000130957
PKDREJ ENSG00000130943.5 0.119433 0.053749 ENSG00000130943
JUND ENSG00000130522.4 0.053065 0.048607 ENSG00000130522
PGPEP1 ENSG00000130517.8 0.070055 0.050227 ENSG00000130517
COLGALT1 ENSG00000130309.6 0.227892 0.075423 ENSG00000130309
RPL36 ENSG00000130255.8 0.147502 0.069672 ENSG00000130255
DPP6 ENSG00000130226.12 0.133932 0.062754 ENSG00000130226
ECSIT ENSG00000130159.9 0.052199 0.048553 ENSG00000130159
SHC2 ENSG00000129946.6 0.079098 0.056062 ENSG00000129946
TEP1 ENSG00000129566.8 0.16094 0.073937 ENSG00000129566
SUMF2 ENSG00000129103.13 0.080819 0.057327 ENSG00000129103
HOXD11 ENSG00000128713.11 0.07017 0.049322 ENSG00000128713
HOXD10 ENSG00000128710.5 0.082835 0.053862 ENSG00000128710
NAA38 ENSG00000128534.3 0.094049 0.052637 ENSG00000128534
TUBGCP6 ENSG00000128159.7 0.067882 0.052939 ENSG00000128159
PPAT ENSG00000128059.4 0.072739 0.051683 ENSG00000128059
SPINK2 ENSG00000128040.6 0.116078 0.055953 ENSG00000128040
STYXL1 ENSG00000127952.12 0.058448 0.051356 ENSG00000127952
PTPN12 ENSG00000127947.11 0.08656 0.045198 ENSG00000127947
METTL16 ENSG00000127804.7 0.050753 0.044753 ENSG00000127804
FGFRL1 ENSG00000127418.10 0.062452 0.053702 ENSG00000127418
ABHD8 ENSG00000127220.5 0.152161 0.068705 ENSG00000127220
MAP2K2 ENSG00000126934.9 0.062447 0.058681 ENSG00000126934
AIF1L ENSG00000126878.8 0.058142 0.041649 ENSG00000126878
AHDC1 ENSG00000126705.8 0.12159 0.063525 ENSG00000126705
TRAP1 ENSG00000126602.6 0.098955 0.055105 ENSG00000126602
EML2 ENSG00000125746.10 0.052061 0.040108 ENSG00000125746
POLR1B ENSG00000125630.11 0.278263 0.075124 ENSG00000125630
PLGLB2 ENSG00000125551.14 0.085882 0.061859 ENSG00000125551
EFNB2 ENSG00000125266.6 0.136985 0.074906 ENSG00000125266
DOK4 ENSG00000125170.6 0.077711 0.062668 ENSG00000125170
CXCL6 ENSG00000124875.5 0.071418 0.051523 ENSG00000124875
KLHL31 ENSG00000124743.5 0.061912 0.043776 ENSG00000124743
IL17C ENSG00000124391.4 0.053181 0.050131 ENSG00000124391
NEURL2 ENSG00000124257.6 0.061997 0.043173 ENSG00000124257
FAM210B ENSG00000124098.9 0.062149 0.06349 ENSG00000124098
PLA2G12A ENSG00000123739.6 0.115834 0.059367 ENSG00000123739
TTC21B ENSG00000123607.10 0.075665 0.041206 ENSG00000123607
CCDC91 ENSG00000123106.6 0.068969 0.040581 ENSG00000123106
ACADS ENSG00000122971.4 0.092672 0.047817 ENSG00000122971
CHST3 ENSG00000122863.5 0.121348 0.066146 ENSG00000122863
NPY ENSG00000122585.3 0.057184 0.042437 ENSG00000122585
CBX3 ENSG00000122565.14 0.102685 0.056814 ENSG00000122565
CCDC18 ENSG00000122483.13 0.081718 0.047314 ENSG00000122483
RWDD3 ENSG00000122481.12 0.080709 0.052228 ENSG00000122481
MRPS2 ENSG00000122140.6 0.06421 0.054481 ENSG00000122140
CPXM2 ENSG00000121898.8 0.074651 0.049713 ENSG00000121898
SLITRK3 ENSG00000121871.3 0.084788 0.057016 ENSG00000121871
PSPC1 ENSG00000121390.13 0.05043 0.04694 ENSG00000121390
KCNJ8 ENSG00000121361.3 0.067391 0.043277 ENSG00000121361
EPHX2 ENSG00000120915.9 0.055415 0.041747 ENSG00000120915
CHRNA2 ENSG00000120903.6 0.05352 0.045883 ENSG00000120903
APAF1 ENSG00000120868.9 0.062817 0.044751 ENSG00000120868
TMPO ENSG00000120802.9 0.071566 0.047027 ENSG00000120802
WBP4 ENSG00000120688.7 0.15688 0.067166 ENSG00000120688
MTRF1 ENSG00000120662.11 0.137252 0.063111 ENSG00000120662
SLC25A2 ENSG00000120329.4 0.066731 0.046056 ENSG00000120329
PCDHB14 ENSG00000120327.4 0.05226 0.038919 ENSG00000120327
C10orf76 ENSG00000120029.8 0.061667 0.055244 ENSG00000120029
YIPF4 ENSG00000119820.5 0.113048 0.063744 ENSG00000119820
SUPT7L ENSG00000119760.11 0.052603 0.048006 ENSG00000119760
HEATR1 ENSG00000119285.6 0.085683 0.05098 ENSG00000119285
C2orf40 ENSG00000119147.5 0.18067 0.070331 ENSG00000119147
GDA ENSG00000119125.12 0.054923 0.051419 ENSG00000119125
PPL ENSG00000118898.11 0.062311 0.050539 ENSG00000118898
TMEM5 ENSG00000118600.7 0.082906 0.048868 ENSG00000118600
TCF21 ENSG00000118526.6 0.089902 0.053439 ENSG00000118526
PLAGL1 ENSG00000118495.13 0.052652 0.048924 ENSG00000118495
LPPR5 ENSG00000117598.7 0.06096 0.053923 ENSG00000117598
AKR1A1 ENSG00000117448.9 0.061455 0.051273 ENSG00000117448
RGS4 ENSG00000117152.9 0.094352 0.055962 ENSG00000117152
KDM5B ENSG00000117139.12 0.064468 0.047908 ENSG00000117139
MFAP2 ENSG00000117122.9 0.083911 0.053741 ENSG00000117122
GADD45A ENSG00000116717.7 0.057834 0.051104 ENSG00000116717
DNAJC6 ENSG00000116675.11 0.062827 0.051431 ENSG00000116675
SFPQ ENSG00000116560.6 0.070174 0.054668 ENSG00000116560
RPL22 ENSG00000116251.5 0.090354 0.070392 ENSG00000116251
ICMT ENSG00000116237.11 0.091029 0.06076 ENSG00000116237
TCEANC2 ENSG00000116205.6 0.123219 0.053748 ENSG00000116205
EPHA4 ENSG00000116106.7 0.08553 0.063507 ENSG00000116106
PROC ENSG00000115718.13 0.06289 0.049654 ENSG00000115718
MLPH ENSG00000115648.9 0.056747 0.04695 ENSG00000115648
IL1R1 ENSG00000115594.7 0.053034 0.041279 ENSG00000115594
PRKAG3 ENSG00000115592.7 0.058171 0.045919 ENSG00000115592
COQ10B ENSG00000115520.4 0.051637 0.052897 ENSG00000115520
TXNDC9 ENSG00000115514.7 0.071141 0.045939 ENSG00000115514
GLS ENSG00000115419.8 0.078152 0.050075 ENSG00000115419
PCGF1 ENSG00000115289.8 0.057718 0.053323 ENSG00000115289
REEP6 ENSG00000115255.6 0.10943 0.072394 ENSG00000115255
SF3B14 ENSG00000115128.6 0.063762 0.059461 ENSG00000115128
ACTR1B ENSG00000115073.6 0.054779 0.052194 ENSG00000115073
NCBP2 ENSG00000114503.6 0.053988 0.041498 ENSG00000114503
HYAL1 ENSG00000114378.12 0.063084 0.049589 ENSG00000114378
TTC33 ENSG00000113638.8 0.092995 0.06483 ENSG00000113638
TRIM23 ENSG00000113595.10 0.060004 0.05181 ENSG00000113595
FGF1 ENSG00000113578.13 0.053518 0.054469 ENSG00000113578
PRLR ENSG00000113494.12 0.050364 0.051309 ENSG00000113494
IRX4 ENSG00000113430.5 0.055508 0.057651 ENSG00000113430
ARRDC3 ENSG00000113369.4 0.058548 0.040872 ENSG00000113369
SPARC ENSG00000113140.6 0.156687 0.071805 ENSG00000113140
MEP1A ENSG00000112818.5 0.052413 0.044992 ENSG00000112818
NCOA7 ENSG00000111912.14 0.122546 0.059018 ENSG00000111912
TMEM14C ENSG00000111843.9 0.090563 0.044369 ENSG00000111843
ATN1 ENSG00000111676.10 0.070595 0.049585 ENSG00000111676
ENO2 ENSG00000111674.4 0.09546 0.049107 ENSG00000111674
KRR1 ENSG00000111615.8 0.082596 0.0482 ENSG00000111615
GPR133 ENSG00000111452.8 0.060203 0.057794 ENSG00000111452
SLC38A1 ENSG00000111371.11 0.052476 0.042749 ENSG00000111371
SLC6A12 ENSG00000111181.8 0.07623 0.051417 ENSG00000111181
POU2AF1 ENSG00000110777.7 0.050509 0.042214 ENSG00000110777
TMEM109 ENSG00000110108.4 0.069559 0.050932 ENSG00000110108
ST3GAL4 ENSG00000110080.14 0.06704 0.04454 ENSG00000110080
ZNF330 ENSG00000109445.6 0.144132 0.062421 ENSG00000109445
NDUFC1 ENSG00000109390.7 0.053415 0.04928 ENSG00000109390
USP46 ENSG00000109189.7 0.057955 0.039479 ENSG00000109189
TMEM104 ENSG00000109066.9 0.057565 0.053712 ENSG00000109066
CACNG1 ENSG00000108878.3 0.066131 0.045902 ENSG00000108878
SGCA ENSG00000108823.11 0.076399 0.058244 ENSG00000108823
ABI3 ENSG00000108798.4 0.081395 0.052039 ENSG00000108798
ASIC2 ENSG00000108684.10 0.135546 0.072501 ENSG00000108684
BLMH ENSG00000108578.10 0.056177 0.054454 ENSG00000108578
C1QBP ENSG00000108561.4 0.066023 0.055878 ENSG00000108561
RAPGEFL1 ENSG00000108352.7 0.055699 0.048541 ENSG00000108352
SORCS1 ENSG00000108018.11 0.051172 0.04541 ENSG00000108018
MINPP1 ENSG00000107789.11 0.056952 0.039371 ENSG00000107789
C10orf54 ENSG00000107738.14 0.079696 0.059987 ENSG00000107738
PALD1 ENSG00000107719.8 0.051051 0.060124 ENSG00000107719
GATA3 ENSG00000107485.11 0.078917 0.058619 ENSG00000107485
PIP5K1B ENSG00000107242.13 0.054301 0.042656 ENSG00000107242
TBC1D13 ENSG00000107021.11 0.126937 0.06431 ENSG00000107021
ASPN ENSG00000106819.7 0.063805 0.046754 ENSG00000106819
SPIN1 ENSG00000106723.12 0.091482 0.050266 ENSG00000106723
MRPL32 ENSG00000106591.3 0.056643 0.045781 ENSG00000106591
CHCHD3 ENSG00000106554.7 0.055106 0.045968 ENSG00000106554
COBL ENSG00000106078.13 0.057189 0.044096 ENSG00000106078
DFNA5 ENSG00000105928.9 0.056606 0.039972 ENSG00000105928
BET1 ENSG00000105829.6 0.082031 0.052294 ENSG00000105829
SCN1B ENSG00000105711.6 0.069426 0.04836 ENSG00000105711
PLEKHA4 ENSG00000105559.7 0.050513 0.047182 ENSG00000105559
FAM83E ENSG00000105523.3 0.0574 0.056793 ENSG00000105523
RPS16 ENSG00000105193.4 0.19834 0.060799 ENSG00000105193
TLE6 ENSG00000104953.14 0.07401 0.059453 ENSG00000104953
PLEKHJ1 ENSG00000104886.4 0.060477 0.062237 ENSG00000104886
DHDH ENSG00000104808.3 0.056922 0.047175 ENSG00000104808
TULP2 ENSG00000104804.3 0.09233 0.056091 ENSG00000104804
SH2D4A ENSG00000104611.7 0.065204 0.052951 ENSG00000104611
WISP1 ENSG00000104415.9 0.105151 0.058839 ENSG00000104415
ESRP1 ENSG00000104413.11 0.061127 0.051087 ENSG00000104413
JPH1 ENSG00000104369.4 0.078731 0.057992 ENSG00000104369
CD276 ENSG00000103855.13 0.07999 0.046229 ENSG00000103855
HSDL1 ENSG00000103160.7 0.092934 0.05653 ENSG00000103160
VAC14 ENSG00000103043.10 0.059433 0.039018 ENSG00000103043
CCDC113 ENSG00000103021.5 0.05776 0.044435 ENSG00000103021
LONP2 ENSG00000102910.9 0.109066 0.05521 ENSG00000102910
DGKH ENSG00000102780.11 0.051534 0.040293 ENSG00000102780
SLC25A15 ENSG00000102743.10 0.127356 0.055731 ENSG00000102743
RBBP8 ENSG00000101773.12 0.056955 0.04593 ENSG00000101773
WFDC2 ENSG00000101443.13 0.090514 0.065292 ENSG00000101443
ACTR5 ENSG00000101442.8 0.063249 0.062598 ENSG00000101442
ASIP ENSG00000101440.5 0.065518 0.058939 ENSG00000101440
E2F1 ENSG00000101412.9 0.115688 0.0703 ENSG00000101412
SNTA1 ENSG00000101400.5 0.082081 0.06204 ENSG00000101400
IDH3B ENSG00000101365.16 0.071517 0.052042 ENSG00000101365
MROH8 ENSG00000101353.10 0.076591 0.064007 ENSG00000101353
TM9SF4 ENSG00000101337.11 0.064336 0.059794 ENSG00000101337
HAO1 ENSG00000101323.4 0.121796 0.06048 ENSG00000101323
FERMT1 ENSG00000101311.11 0.111743 0.062985 ENSG00000101311
HM13 ENSG00000101294.12 0.056016 0.049726 ENSG00000101294
SEL1L2 ENSG00000101251.7 0.066206 0.056406 ENSG00000101251
ISM1 ENSG00000101230.4 0.073287 0.046535 ENSG00000101230
SLC17A9 ENSG00000101194.13 0.095034 0.062596 ENSG00000101194
TCFL5 ENSG00000101190.8 0.101137 0.055959 ENSG00000101190
ADNP ENSG00000101126.11 0.07399 0.054055 ENSG00000101126
RIMS4 ENSG00000101098.8 0.06081 0.040124 ENSG00000101098
NFKBIA ENSG00000100906.6 0.132483 0.064225 ENSG00000100906
PSMA6 ENSG00000100902.6 0.052596 0.041666 ENSG00000100902
SPTLC2 ENSG00000100596.2 0.063816 0.050025 ENSG00000100596
VTI1B ENSG00000100568.6 0.068463 0.050407 ENSG00000100568
GZMB ENSG00000100453.8 0.058702 0.042113 ENSG00000100453
POLR3H ENSG00000100413.12 0.051235 0.037018 ENSG00000100413
PNPLA3 ENSG00000100344.6 0.11471 0.067751 ENSG00000100344
ASCC2 ENSG00000100325.10 0.09701 0.052187 ENSG00000100325
SUN2 ENSG00000100242.11 0.13644 0.060127 ENSG00000100242
MAPK1 ENSG00000100030.10 0.091122 0.05786 ENSG00000100030
DERL3 ENSG00000099958.10 0.135523 0.059284 ENSG00000099958
P2RX6 ENSG00000099957.12 0.070597 0.053671 ENSG00000099957
SMARCB1 ENSG00000099956.13 0.054278 0.049943 ENSG00000099956
CECR2 ENSG00000099954.13 0.076663 0.052396 ENSG00000099954
MED15 ENSG00000099917.13 0.054731 0.049462 ENSG00000099917
PALM ENSG00000099864.12 0.089926 0.052628 ENSG00000099864
MARCH2 ENSG00000099785.6 0.082908 0.057701 ENSG00000099785
OCEL1 ENSG00000099330.4 0.072089 0.055999 ENSG00000099330
TLL2 ENSG00000095587.8 0.11023 0.05883 ENSG00000095587
SEC22C ENSG00000093183.9 0.158063 0.06525 ENSG00000093183
MYL6 ENSG00000092841.14 0.070594 0.0519 ENSG00000092841
NAT14 ENSG00000090971.4 0.070847 0.058756 ENSG00000090971
SIRT4 ENSG00000089163.4 0.052681 0.038549 ENSG00000089163
SIRPG ENSG00000089012.10 0.063737 0.064769 ENSG00000089012
SLC4A11 ENSG00000088836.7 0.07506 0.050988 ENSG00000088836
ANKRD10 ENSG00000088448.10 0.063206 0.054561 ENSG00000088448
SULT2B1 ENSG00000088002.7 0.051695 0.049752 ENSG00000088002
GMCL1 ENSG00000087338.4 0.061424 0.049916 ENSG00000087338
ADAMTS2 ENSG00000087116.9 0.067223 0.05476 ENSG00000087116
MYBPC2 ENSG00000086967.9 0.096975 0.061067 ENSG00000086967
CEACAM6 ENSG00000086548.8 0.060023 0.044394 ENSG00000086548
NKAIN1 ENSG00000084628.5 0.053844 0.044257 ENSG00000084628
PPIE ENSG00000084072.12 0.091276 0.05556 ENSG00000084072
CHMP2B ENSG00000083937.4 0.054291 0.038918 ENSG00000083937
TDRD3 ENSG00000083544.9 0.083255 0.051717 ENSG00000083544
KCNK2 ENSG00000082482.9 0.085655 0.053643 ENSG00000082482
SMARCD3 ENSG00000082014.12 0.084178 0.057161 ENSG00000082014
DUSP12 ENSG00000081721.6 0.061049 0.045091 ENSG00000081721
PKP1 ENSG00000081277.7 0.193004 0.073519 ENSG00000081277
CACNA1S ENSG00000081248.6 0.141139 0.070118 ENSG00000081248
CHRNA3 ENSG00000080644.11 0.265273 0.06492 ENSG00000080644
RIMS1 ENSG00000079841.14 0.322825 0.066847 ENSG00000079841
SAR1A ENSG00000079332.9 0.052728 0.062651 ENSG00000079332
FBLN1 ENSG00000077942.13 0.070307 0.062937 ENSG00000077942
CAPZB ENSG00000077549.13 0.055301 0.049042 ENSG00000077549
DNAJC10 ENSG00000077232.11 0.072842 0.054595 ENSG00000077232
RARB ENSG00000077092.14 0.05005 0.04388 ENSG00000077092
SLC46A1 ENSG00000076351.8 0.088157 0.068452 ENSG00000076351
MARK3 ENSG00000075413.13 0.136357 0.077176 ENSG00000075413
SEMA3C ENSG00000075223.9 0.080216 0.061931 ENSG00000075223
SRI ENSG00000075142.9 0.057996 0.04243 ENSG00000075142
ST6GAL1 ENSG00000073849.10 0.057771 0.039832 ENSG00000073849
TMEM38A ENSG00000072954.2 0.165646 0.068519 ENSG00000072954
ACTN1 ENSG00000072110.9 0.109414 0.063612 ENSG00000072110
SLC6A15 ENSG00000072041.12 0.064391 0.043572 ENSG00000072041
MGAT4A ENSG00000071073.7 0.080587 0.055781 ENSG00000071073
C16orf80 ENSG00000070761.3 0.11434 0.062664 ENSG00000070761
PITX1 ENSG00000069011.11 0.095161 0.054436 ENSG00000069011
PSME4 ENSG00000068878.10 0.053392 0.04206 ENSG00000068878
GPKOW ENSG00000068394.9 0.053762 0.043709 ENSG00000068394
ROCK1 ENSG00000067900.5 0.097738 0.06264 ENSG00000067900
FAM107B ENSG00000065809.9 0.061509 0.056051 ENSG00000065809
SNAP91 ENSG00000065609.10 0.082089 0.046213 ENSG00000065609
FAR2 ENSG00000064763.5 0.0699 0.050419 ENSG00000064763
HAGH ENSG00000063854.8 0.053556 0.044522 ENSG00000063854
EIF4B ENSG00000063046.13 0.055782 0.043701 ENSG00000063046
ARSF ENSG00000062096.10 0.052504 0.046728 ENSG00000062096
GUCY1B3 ENSG00000061918.8 0.052699 0.047721 ENSG00000061918
YIPF1 ENSG00000058799.9 0.076047 0.05732 ENSG00000058799
CDK14 ENSG00000058091.12 0.092275 0.053562 ENSG00000058091
DCBLD2 ENSG00000057019.11 0.068019 0.048411 ENSG00000057019
PHF21B ENSG00000056487.11 0.068281 0.051677 ENSG00000056487
MCOLN3 ENSG00000055732.8 0.066713 0.047451 ENSG00000055732
NNAT ENSG00000053438.7 0.085655 0.055273 ENSG00000053438
THOC3 ENSG00000051596.5 0.096787 0.066422 ENSG00000051596
HOMER3 ENSG00000051128.14 0.193881 0.07887 ENSG00000051128
PTGER3 ENSG00000050628.16 0.09066 0.050927 ENSG00000050628
TNFRSF9 ENSG00000049249.4 0.063553 0.043869 ENSG00000049249
RRM2B ENSG00000048392.7 0.120942 0.064667 ENSG00000048392
OFD1 ENSG00000046651.10 0.226379 0.084932 ENSG00000046651
PHF15 ENSG00000043143.16 0.089027 0.060401 ENSG00000043143
LSG1 ENSG00000041802.6 0.058797 0.042678 ENSG00000041802
SPDL1 ENSG00000040275.12 0.130924 0.063294 ENSG00000040275
RFC1 ENSG00000035928.10 0.12297 0.062148 ENSG00000035928
SH3YL1 ENSG00000035115.17 0.067457 0.048773 ENSG00000035115
PIAS1 ENSG00000033800.9 0.05253 0.044857 ENSG00000033800
RANBP3 ENSG00000031823.10 0.084342 0.065772 ENSG00000031823
MIPEP ENSG00000027001.7 0.110342 0.062341 ENSG00000027001
NLRP2 ENSG00000022556.11 0.084677 0.061858 ENSG00000022556
CYP3A43 ENSG00000021461.12 0.0684 0.041831 ENSG00000021461
