AssociatedGeneName EnsemblGeneID h2.Thyroid se.Thyroid ensid
TIMM44 ENSG00000104980.3 0.07308 0.069811 ENSG00000104980
CNTN1 ENSG00000018236.10 0.117361 0.069834 ENSG00000018236
AES ENSG00000104964.10 0.162801 0.087801 ENSG00000104964
DMRTA1 ENSG00000176399.2 0.06003 0.056606 ENSG00000176399
TSPO ENSG00000100300.13 0.108488 0.074328 ENSG00000100300
ADH4 ENSG00000198099.4 0.098339 0.057054 ENSG00000198099
LIMA1 ENSG00000050405.9 0.117835 0.063418 ENSG00000050405
MAST2 ENSG00000086015.15 0.095236 0.055752 ENSG00000086015
NAGLU ENSG00000108784.5 0.151107 0.078508 ENSG00000108784
CCDC101 ENSG00000176476.4 0.064831 0.058617 ENSG00000176476
CIAPIN1 ENSG00000005194.10 0.124542 0.08083 ENSG00000005194
NUDT19 ENSG00000213965.3 0.093182 0.074399 ENSG00000213965
LPGAT1 ENSG00000123684.8 0.195748 0.069937 ENSG00000123684
MED21 ENSG00000152944.4 0.15305 0.069467 ENSG00000152944
MMD ENSG00000108960.3 0.068206 0.065813 ENSG00000108960
ZNF418 ENSG00000196724.8 0.161865 0.076588 ENSG00000196724
COQ5 ENSG00000110871.10 0.24448 0.075867 ENSG00000110871
SYPL2 ENSG00000143028.7 0.085359 0.0587 ENSG00000143028
HYAL4 ENSG00000106302.5 0.225839 0.070109 ENSG00000106302
CATSPER2 ENSG00000166762.12 0.258905 0.096409 ENSG00000166762
AGAP6 ENSG00000204149.5 0.497749 0.072217 ENSG00000204149
TMEM231 ENSG00000205084.5 0.178624 0.078631 ENSG00000205084
HS3ST5 ENSG00000249853.3 0.079679 0.05797 ENSG00000249853
PXK ENSG00000168297.11 0.14127 0.059304 ENSG00000168297
NMT1 ENSG00000136448.7 0.096642 0.057897 ENSG00000136448
PPP2CB ENSG00000104695.8 0.128428 0.079055 ENSG00000104695
KIAA0930 ENSG00000100364.13 0.308472 0.099824 ENSG00000100364
SERINC5 ENSG00000164300.11 0.095078 0.070543 ENSG00000164300
UPB1 ENSG00000100024.10 0.138134 0.063716 ENSG00000100024
TDRD5 ENSG00000162782.11 0.470293 0.077963 ENSG00000162782
APOC1 ENSG00000130208.5 0.059612 0.061259 ENSG00000130208
SCUBE1 ENSG00000159307.13 0.115998 0.081436 ENSG00000159307
PRMT7 ENSG00000132600.12 0.359791 0.081785 ENSG00000132600
CDC42EP4 ENSG00000179604.8 0.123695 0.081357 ENSG00000179604
TUBG2 ENSG00000037042.8 0.240453 0.079286 ENSG00000037042
DPYSL3 ENSG00000113657.8 0.067107 0.059238 ENSG00000113657
CAPRIN1 ENSG00000135387.15 0.139982 0.076504 ENSG00000135387
TLE3 ENSG00000140332.11 0.10008 0.07189 ENSG00000140332
TRIM41 ENSG00000146063.14 0.05061 0.057567 ENSG00000146063
INADL ENSG00000132849.14 0.151353 0.084341 ENSG00000132849
GGH ENSG00000137563.7 0.12261 0.07451 ENSG00000137563
ZMIZ1 ENSG00000108175.12 0.162896 0.084446 ENSG00000108175
APTX ENSG00000137074.14 0.399126 0.078402 ENSG00000137074
MAGI3 ENSG00000081026.14 0.159474 0.074681 ENSG00000081026
MUT ENSG00000146085.7 0.094493 0.0599 ENSG00000146085
GPRC5D ENSG00000111291.4 0.088355 0.067666 ENSG00000111291
GPR17 ENSG00000144230.12 0.445297 0.085292 ENSG00000144230
DDX17 ENSG00000100201.14 0.087978 0.063128 ENSG00000100201
ZNF696 ENSG00000185730.3 0.165042 0.074542 ENSG00000185730
IL17RE ENSG00000163701.14 0.059753 0.053112 ENSG00000163701
LZTS2 ENSG00000107816.13 0.05919 0.051774 ENSG00000107816
SSRP1 ENSG00000149136.3 0.053895 0.046742 ENSG00000149136
C16orf96 ENSG00000205832.7 0.093897 0.078734 ENSG00000205832
ALDH16A1 ENSG00000161618.5 0.463799 0.082083 ENSG00000161618
GRAMD4 ENSG00000075240.12 0.333606 0.086284 ENSG00000075240
ARHGDIB ENSG00000111348.4 0.06734 0.055952 ENSG00000111348
TBC1D20 ENSG00000125875.9 0.083757 0.079322 ENSG00000125875
HMGCR ENSG00000113161.11 0.091767 0.075548 ENSG00000113161
ANXA3 ENSG00000138772.8 0.134757 0.06616 ENSG00000138772
RALY ENSG00000125970.7 0.075009 0.061486 ENSG00000125970
ARHGEF39 ENSG00000137135.13 0.267249 0.083991 ENSG00000137135
NCLN ENSG00000125912.6 0.319628 0.088304 ENSG00000125912
GIMAP8 ENSG00000171115.3 0.093723 0.06617 ENSG00000171115
KLK3 ENSG00000142515.10 0.104784 0.086132 ENSG00000142515
DDRGK1 ENSG00000198171.8 0.095341 0.069985 ENSG00000198171
SPIRE2 ENSG00000204991.6 0.171385 0.076835 ENSG00000204991
TMEM170A ENSG00000166822.8 0.115322 0.066963 ENSG00000166822
ZFP36L1 ENSG00000185650.8 0.160029 0.086493 ENSG00000185650
P2RY11 ENSG00000244165.1 0.158363 0.07726 ENSG00000244165
FAXC ENSG00000146267.11 0.105791 0.063181 ENSG00000146267
PARP10 ENSG00000178685.9 0.17862 0.070907 ENSG00000178685
ERCC6 ENSG00000225830.6 0.075769 0.053797 ENSG00000225830
PTCH1 ENSG00000185920.11 0.084572 0.068236 ENSG00000185920
LMO4 ENSG00000143013.8 0.056394 0.063261 ENSG00000143013
BEND6 ENSG00000151917.13 0.285694 0.076006 ENSG00000151917
NOP9 ENSG00000196943.8 0.058539 0.052616 ENSG00000196943
C18orf54 ENSG00000166845.9 0.066103 0.073517 ENSG00000166845
DNA2 ENSG00000138346.10 0.375624 0.081011 ENSG00000138346
DOCK7 ENSG00000116641.11 0.25991 0.076965 ENSG00000116641
C6orf89 ENSG00000198663.12 0.25556 0.079473 ENSG00000198663
CDK5RAP3 ENSG00000108465.10 0.112304 0.055735 ENSG00000108465
CABIN1 ENSG00000099991.12 0.094736 0.064398 ENSG00000099991
PI4K2B ENSG00000038210.9 0.133361 0.067421 ENSG00000038210
ANO5 ENSG00000171714.10 0.224988 0.070678 ENSG00000171714
ARHGEF37 ENSG00000183111.7 0.145323 0.081686 ENSG00000183111
ADAMTSL5 ENSG00000185761.6 0.059896 0.080327 ENSG00000185761
TMEM155 ENSG00000164112.8 0.060059 0.055742 ENSG00000164112
NKAIN2 ENSG00000188580.9 0.05096 0.070014 ENSG00000188580
DTNA ENSG00000134769.17 0.050953 0.04956 ENSG00000134769
B3GALTL ENSG00000187676.7 0.316122 0.078704 ENSG00000187676
FAM103A1 ENSG00000169612.3 0.057062 0.057171 ENSG00000169612
TEF ENSG00000167074.10 0.063917 0.054376 ENSG00000167074
ZNHIT6 ENSG00000117174.6 0.449873 0.082274 ENSG00000117174
RNF24 ENSG00000101236.11 0.133128 0.082273 ENSG00000101236
FAM149B1 ENSG00000138286.9 0.099672 0.062349 ENSG00000138286
RNF170 ENSG00000120925.9 0.090636 0.064909 ENSG00000120925
MED28 ENSG00000118579.6 0.18325 0.073121 ENSG00000118579
CAMK2D ENSG00000145349.12 0.21726 0.084036 ENSG00000145349
GCC1 ENSG00000179562.2 0.080959 0.057049 ENSG00000179562
ANKRD26 ENSG00000107890.12 0.081295 0.058882 ENSG00000107890
EPX ENSG00000121053.5 0.072481 0.073495 ENSG00000121053
ACOT2 ENSG00000119673.10 0.057393 0.058121 ENSG00000119673
HIST2H2AC ENSG00000184260.4 0.058566 0.054149 ENSG00000184260
NICN1 ENSG00000145029.7 0.1985 0.07145 ENSG00000145029
RBM25 ENSG00000119707.9 0.062509 0.061077 ENSG00000119707
AQP3 ENSG00000165272.10 0.128433 0.069507 ENSG00000165272
TMEM159 ENSG00000011638.6 0.054631 0.051578 ENSG00000011638
ASCC1 ENSG00000138303.13 0.051262 0.050551 ENSG00000138303
NT5DC1 ENSG00000178425.9 0.068164 0.0561 ENSG00000178425
APH1B ENSG00000138613.9 0.173247 0.074535 ENSG00000138613
DMRT1 ENSG00000137090.7 0.254051 0.095257 ENSG00000137090
CPOX ENSG00000080819.2 0.051177 0.054917 ENSG00000080819
KDSR ENSG00000119537.11 0.076459 0.055107 ENSG00000119537
LIG1 ENSG00000105486.9 0.360655 0.087733 ENSG00000105486
CCDC40 ENSG00000141519.10 0.059916 0.080606 ENSG00000141519
USH1C ENSG00000006611.11 0.471981 0.078226 ENSG00000006611
PPA1 ENSG00000180817.6 0.227312 0.08613 ENSG00000180817
DRD4 ENSG00000069696.6 0.055443 0.058958 ENSG00000069696
PPP1R3F ENSG00000049769.8 0.104656 0.077038 ENSG00000049769
MS4A12 ENSG00000071203.5 0.323114 0.079656 ENSG00000071203
RPL8 ENSG00000161016.11 0.108004 0.056336 ENSG00000161016
ADAM22 ENSG00000008277.10 0.109407 0.06436 ENSG00000008277
CCDC38 ENSG00000165972.8 0.054218 0.060329 ENSG00000165972
CCDC169 ENSG00000242715.3 0.208317 0.067506 ENSG00000242715
SCYL1 ENSG00000142186.11 0.054364 0.052382 ENSG00000142186
TXNDC15 ENSG00000113621.10 0.231376 0.08206 ENSG00000113621
WDR52 ENSG00000206530.4 0.140776 0.06544 ENSG00000206530
ZWINT ENSG00000122952.12 0.071413 0.050769 ENSG00000122952
CCDC13 ENSG00000244607.1 0.443158 0.080382 ENSG00000244607
C3 ENSG00000125730.12 0.066447 0.075107 ENSG00000125730
CRLF1 ENSG00000006016.6 0.073087 0.05838 ENSG00000006016
EPB41L4A ENSG00000129595.8 0.205431 0.069242 ENSG00000129595
SLC2A2 ENSG00000163581.9 0.05414 0.04446 ENSG00000163581
IFT27 ENSG00000100360.10 0.120302 0.084866 ENSG00000100360
MXD3 ENSG00000213347.6 0.246543 0.079453 ENSG00000213347
TCTEX1D4 ENSG00000188396.2 0.078102 0.05799 ENSG00000188396
KIF14 ENSG00000118193.7 0.058636 0.062275 ENSG00000118193
COLEC10 ENSG00000184374.2 0.211627 0.08265 ENSG00000184374
IQUB ENSG00000164675.6 0.056935 0.046715 ENSG00000164675
MKX ENSG00000150051.9 0.096715 0.062325 ENSG00000150051
FAM163A ENSG00000143340.6 0.157611 0.070621 ENSG00000143340
EIF2D ENSG00000143486.11 0.115603 0.069149 ENSG00000143486
GNA13 ENSG00000120063.5 0.245846 0.091966 ENSG00000120063
ERCC3 ENSG00000163161.8 0.260892 0.073389 ENSG00000163161
FBXO3 ENSG00000110429.9 0.101762 0.065457 ENSG00000110429
NXPE3 ENSG00000144815.9 0.110581 0.061382 ENSG00000144815
RPS24 ENSG00000138326.14 0.131956 0.075682 ENSG00000138326
IVD ENSG00000128928.4 0.226072 0.082364 ENSG00000128928
MICAL2 ENSG00000133816.9 0.098163 0.094199 ENSG00000133816
KIR2DL4 ENSG00000189013.9 0.069012 0.088894 ENSG00000189013
MAP3K3 ENSG00000198909.3 0.123607 0.065779 ENSG00000198909
TRIM66 ENSG00000166436.11 0.5095 0.086338 ENSG00000166436
BCL10 ENSG00000142867.8 0.118867 0.066763 ENSG00000142867
DNAJB12 ENSG00000148719.9 0.176629 0.069305 ENSG00000148719
RNF123 ENSG00000164068.11 0.077891 0.046442 ENSG00000164068
C2CD5 ENSG00000111731.8 0.21988 0.082061 ENSG00000111731
KALRN ENSG00000160145.10 0.237139 0.089122 ENSG00000160145
ARF1 ENSG00000143761.9 0.106188 0.057727 ENSG00000143761
C10orf112 ENSG00000204740.5 0.474303 0.079377 ENSG00000204740
RASA3 ENSG00000185989.9 0.372999 0.079969 ENSG00000185989
MARCH7 ENSG00000136536.9 0.131393 0.057959 ENSG00000136536
PGAM5 ENSG00000247077.2 0.055725 0.054821 ENSG00000247077
SSSCA1 ENSG00000173465.3 0.058521 0.045084 ENSG00000173465
PRG2 ENSG00000186652.5 0.086308 0.058777 ENSG00000186652
ZNF250 ENSG00000196150.9 0.076751 0.053772 ENSG00000196150
DTNBP1 ENSG00000047579.15 0.131226 0.078655 ENSG00000047579
ADM2 ENSG00000128165.7 0.063763 0.056891 ENSG00000128165
PKHD1L1 ENSG00000205038.7 0.497846 0.074021 ENSG00000205038
IMMP2L ENSG00000184903.5 0.11115 0.066559 ENSG00000184903
MRPL20 ENSG00000242485.1 0.077417 0.070991 ENSG00000242485
MMS22L ENSG00000146263.7 0.096629 0.051849 ENSG00000146263
ACVR2A ENSG00000121989.10 0.086918 0.054667 ENSG00000121989
BOP1 ENSG00000170727.7 0.246158 0.08099 ENSG00000170727
ITGAD ENSG00000156886.11 0.098759 0.067867 ENSG00000156886
C9orf156 ENSG00000136932.9 0.081394 0.070968 ENSG00000136932
SDR39U1 ENSG00000100445.12 0.19982 0.079656 ENSG00000100445
AHNAK ENSG00000124942.9 0.118697 0.070768 ENSG00000124942
CLDN15 ENSG00000106404.9 0.17493 0.074425 ENSG00000106404
SMIM8 ENSG00000111850.5 0.181222 0.079061 ENSG00000111850
CAPN7 ENSG00000131375.5 0.060873 0.06161 ENSG00000131375
KREMEN2 ENSG00000131650.9 0.073333 0.062938 ENSG00000131650
NFIC ENSG00000141905.13 0.081171 0.082999 ENSG00000141905
ZNF577 ENSG00000161551.8 0.204275 0.075663 ENSG00000161551
VDR ENSG00000111424.6 0.077924 0.060902 ENSG00000111424
TARBP2 ENSG00000139546.6 0.070147 0.062222 ENSG00000139546
PCDHB15 ENSG00000113248.3 0.076335 0.063442 ENSG00000113248
CNOT8 ENSG00000155508.9 0.305172 0.087498 ENSG00000155508
APRT ENSG00000198931.6 0.128354 0.077285 ENSG00000198931
TCN2 ENSG00000185339.4 0.099799 0.064651 ENSG00000185339
LMO7 ENSG00000136153.15 0.160743 0.076782 ENSG00000136153
FAM160A2 ENSG00000051009.6 0.053777 0.057749 ENSG00000051009
RBMXL1 ENSG00000213516.5 0.102839 0.057848 ENSG00000213516
SLC36A2 ENSG00000186335.4 0.052119 0.061268 ENSG00000186335
QSOX1 ENSG00000116260.12 0.132025 0.079031 ENSG00000116260
AK4 ENSG00000162433.10 0.053554 0.058975 ENSG00000162433
NMNAT2 ENSG00000157064.6 0.060325 0.051799 ENSG00000157064
UBAP1L ENSG00000246922.4 0.20539 0.078469 ENSG00000246922
SUPV3L1 ENSG00000156502.9 0.051913 0.052451 ENSG00000156502
TEX2 ENSG00000136478.3 0.08106 0.064129 ENSG00000136478
FBXL4 ENSG00000112234.4 0.115354 0.064964 ENSG00000112234
FUK ENSG00000157353.12 0.165263 0.075872 ENSG00000157353
C1R ENSG00000159403.11 0.143805 0.077828 ENSG00000159403
C16orf3 ENSG00000221819.2 0.051691 0.04932 ENSG00000221819
SOBP ENSG00000112320.7 0.099942 0.067631 ENSG00000112320
MAP3K2 ENSG00000169967.12 0.124056 0.072294 ENSG00000169967
ADAL ENSG00000168803.10 0.397847 0.08929 ENSG00000168803
LIG4 ENSG00000174405.9 0.211911 0.092579 ENSG00000174405
CTD-2210P24.4 ENSG00000205106.2 0.051603 0.050785 ENSG00000205106
SEMA5B ENSG00000082684.10 0.09119 0.065599 ENSG00000082684
POP5 ENSG00000167272.6 0.19158 0.073233 ENSG00000167272
CELF6 ENSG00000140488.9 0.093124 0.069501 ENSG00000140488
NAPEPLD ENSG00000161048.7 0.176165 0.077732 ENSG00000161048
TMEM156 ENSG00000121895.7 0.154131 0.078189 ENSG00000121895
ZNF470 ENSG00000197016.7 0.160597 0.081242 ENSG00000197016
LARP6 ENSG00000166173.9 0.052628 0.05929 ENSG00000166173
NPHS2 ENSG00000116218.8 0.110195 0.071897 ENSG00000116218
COMMD9 ENSG00000110442.7 0.065825 0.061387 ENSG00000110442
INCENP ENSG00000149503.8 0.421479 0.085298 ENSG00000149503
TPD52L1 ENSG00000111907.16 0.195011 0.083974 ENSG00000111907
TUBGCP3 ENSG00000126216.8 0.144597 0.073116 ENSG00000126216
SYT3 ENSG00000213023.5 0.11992 0.101539 ENSG00000213023
BCAR1 ENSG00000050820.12 0.052966 0.052553 ENSG00000050820
RGL3 ENSG00000205517.8 0.216821 0.080431 ENSG00000205517
ZBTB7B ENSG00000160685.9 0.072241 0.055348 ENSG00000160685
KLHL5 ENSG00000109790.12 0.228427 0.079687 ENSG00000109790
SRA1 ENSG00000213523.5 0.139051 0.06591 ENSG00000213523
DCAF7 ENSG00000136485.10 0.061102 0.049742 ENSG00000136485
SMCO3 ENSG00000179256.2 0.192474 0.079945 ENSG00000179256
BTG4 ENSG00000137707.9 0.083949 0.070068 ENSG00000137707
PLCD3 ENSG00000161714.7 0.067517 0.057534 ENSG00000161714
PDHX ENSG00000110435.7 0.106175 0.060563 ENSG00000110435
PRR16 ENSG00000184838.10 0.105538 0.066232 ENSG00000184838
YPEL3 ENSG00000090238.7 0.141823 0.063606 ENSG00000090238
C3orf18 ENSG00000088543.10 0.073894 0.065216 ENSG00000088543
HAX1 ENSG00000143575.10 0.066282 0.066783 ENSG00000143575
KIAA1239 ENSG00000174145.7 0.078431 0.068001 ENSG00000174145
SEMG1 ENSG00000124233.10 0.052028 0.061272 ENSG00000124233
SCRIB ENSG00000180900.12 0.143746 0.07665 ENSG00000180900
TADA1 ENSG00000152382.5 0.058684 0.059073 ENSG00000152382
DKFZP779L1853 ENSG00000269514.1 0.189515 0.067865 ENSG00000269514
FRS3 ENSG00000137218.6 0.140982 0.067748 ENSG00000137218
HKDC1 ENSG00000156510.11 0.146995 0.077867 ENSG00000156510
USP20 ENSG00000136878.8 0.102231 0.06949 ENSG00000136878
PCDHB12 ENSG00000120328.4 0.13351 0.070912 ENSG00000120328
RUFY2 ENSG00000204130.8 0.059607 0.052546 ENSG00000204130
DDC8 ENSG00000178404.5 0.050153 0.055385 ENSG00000178404
ZNF414 ENSG00000133250.9 0.099233 0.071799 ENSG00000133250
MSLN ENSG00000102854.10 0.056958 0.067663 ENSG00000102854
ZNF23 ENSG00000167377.12 0.06752 0.050132 ENSG00000167377
ABRACL ENSG00000146386.7 0.091616 0.058525 ENSG00000146386
RC3H1 ENSG00000135870.7 0.135771 0.066726 ENSG00000135870
PGAM1 ENSG00000171314.8 0.058539 0.057624 ENSG00000171314
HS3ST4 ENSG00000182601.6 0.140783 0.08193 ENSG00000182601
ZNF211 ENSG00000121417.9 0.225913 0.070822 ENSG00000121417
SLC6A16 ENSG00000063127.11 0.078816 0.069914 ENSG00000063127
PUS7L ENSG00000129317.10 0.134228 0.067062 ENSG00000129317
CCDC7 ENSG00000216937.7 0.147165 0.062447 ENSG00000216937
AKR1C3 ENSG00000196139.7 0.061692 0.064913 ENSG00000196139
RHBDD3 ENSG00000100263.9 0.052671 0.046557 ENSG00000100263
LGALS4 ENSG00000171747.4 0.07625 0.070775 ENSG00000171747
SMYD2 ENSG00000143499.9 0.171811 0.079907 ENSG00000143499
BAHD1 ENSG00000140320.7 0.225609 0.07458 ENSG00000140320
AGPAT6 ENSG00000158669.7 0.062861 0.054333 ENSG00000158669
TSPAN12 ENSG00000106025.4 0.172476 0.075274 ENSG00000106025
NAT16 ENSG00000167011.4 0.28275 0.077749 ENSG00000167011
PPP6R2 ENSG00000100239.11 0.196382 0.082387 ENSG00000100239
DIS3L ENSG00000166938.8 0.23035 0.07768 ENSG00000166938
LIN54 ENSG00000189308.6 0.108347 0.067614 ENSG00000189308
CHRNA1 ENSG00000138435.10 0.079652 0.057649 ENSG00000138435
RP11-830F9.6 ENSG00000205018.2 0.079095 0.062596 ENSG00000205018
CILP2 ENSG00000160161.4 0.104877 0.061241 ENSG00000160161
SCRN3 ENSG00000144306.9 0.07353 0.063785 ENSG00000144306
RFPL2 ENSG00000128253.9 0.076217 0.061075 ENSG00000128253
DPP7 ENSG00000176978.9 0.056787 0.056694 ENSG00000176978
LYPLA1 ENSG00000120992.13 0.126619 0.067846 ENSG00000120992
NHLRC1 ENSG00000187566.3 0.109911 0.064498 ENSG00000187566
FUZ ENSG00000010361.9 0.079763 0.067108 ENSG00000010361
CBFA2T3 ENSG00000129993.10 0.090245 0.068492 ENSG00000129993
PAPSS2 ENSG00000198682.8 0.11523 0.062898 ENSG00000198682
SLC35D3 ENSG00000182747.4 0.051359 0.060608 ENSG00000182747
C10orf68 ENSG00000150076.18 0.235001 0.070082 ENSG00000150076
HHLA3 ENSG00000197568.9 0.449286 0.084919 ENSG00000197568
ARMC2 ENSG00000118690.8 0.132269 0.062568 ENSG00000118690
KRBOX1 ENSG00000240747.2 0.074113 0.063811 ENSG00000240747
GTPBP10 ENSG00000105793.11 0.068916 0.052768 ENSG00000105793
CHKB ENSG00000100288.15 0.235547 0.081163 ENSG00000100288
PLK5 ENSG00000185988.7 0.080771 0.08155 ENSG00000185988
FAIM3 ENSG00000162894.7 0.079751 0.066428 ENSG00000162894
NRXN2 ENSG00000110076.14 0.079127 0.058271 ENSG00000110076
MPZL2 ENSG00000149573.4 0.072765 0.064594 ENSG00000149573
UACA ENSG00000137831.10 0.064497 0.061989 ENSG00000137831
CD84 ENSG00000066294.10 0.057208 0.045828 ENSG00000066294
RGPD8 ENSG00000169629.7 0.584684 0.068904 ENSG00000169629
CYTH2 ENSG00000105443.9 0.152264 0.076674 ENSG00000105443
C1QC ENSG00000159189.7 0.062862 0.065514 ENSG00000159189
SMARCA4 ENSG00000127616.12 0.103431 0.066898 ENSG00000127616
CCDC70 ENSG00000123171.5 0.056544 0.045641 ENSG00000123171
CLCN7 ENSG00000103249.13 0.139163 0.072473 ENSG00000103249
UNC119B ENSG00000175970.7 0.106821 0.064221 ENSG00000175970
MSANTD4 ENSG00000170903.6 0.067999 0.06024 ENSG00000170903
GCNT2 ENSG00000111846.11 0.056147 0.062402 ENSG00000111846
RASL10B ENSG00000141150.3 0.273078 0.082431 ENSG00000141150
GSTM3 ENSG00000134202.6 0.595779 0.073604 ENSG00000134202
PUF60 ENSG00000179950.9 0.1121 0.068186 ENSG00000179950
RCOR1 ENSG00000089902.8 0.065774 0.065593 ENSG00000089902
HSD17B1 ENSG00000108786.6 0.092033 0.061243 ENSG00000108786
SBF2 ENSG00000133812.10 0.105622 0.064912 ENSG00000133812
SLC27A6 ENSG00000113396.8 0.376997 0.081605 ENSG00000113396
RP11-481A20.11 ENSG00000255098.1 0.067923 0.076166 ENSG00000255098
AL357673.1 ENSG00000248835.2 0.057975 0.069561 ENSG00000248835
TMEM56 ENSG00000152078.5 0.358725 0.079921 ENSG00000152078
FAM155A ENSG00000204442.2 0.135862 0.086964 ENSG00000204442
PRDM11 ENSG00000019485.8 0.318253 0.085505 ENSG00000019485
ACBD4 ENSG00000181513.10 0.220392 0.078101 ENSG00000181513
DNASE2 ENSG00000105612.4 0.143243 0.072684 ENSG00000105612
CCDC130 ENSG00000104957.9 0.113505 0.074253 ENSG00000104957
ZNF518B ENSG00000178163.3 0.10002 0.060906 ENSG00000178163
NDUFV3 ENSG00000160194.12 0.097674 0.069031 ENSG00000160194
FBLN7 ENSG00000144152.8 0.436674 0.083067 ENSG00000144152
SLC27A5 ENSG00000083807.5 0.058888 0.047174 ENSG00000083807
NUDT2 ENSG00000164978.13 0.389562 0.077944 ENSG00000164978
NME7 ENSG00000143156.9 0.482399 0.074873 ENSG00000143156
LILRA2 ENSG00000239998.1 0.215456 0.089274 ENSG00000239998
LYNX1 ENSG00000180155.14 0.277461 0.081374 ENSG00000180155
DMRT3 ENSG00000064218.4 0.113247 0.082257 ENSG00000064218
RAC2 ENSG00000128340.10 0.158713 0.084658 ENSG00000128340
SART1 ENSG00000175467.10 0.054498 0.048936 ENSG00000175467
TTC12 ENSG00000149292.12 0.056716 0.053291 ENSG00000149292
MR1 ENSG00000153029.10 0.073645 0.062158 ENSG00000153029
FAM83F ENSG00000133477.11 0.06942 0.055919 ENSG00000133477
ATXN7L2 ENSG00000162650.11 0.1198 0.062199 ENSG00000162650
PRSS12 ENSG00000164099.3 0.106844 0.067911 ENSG00000164099
NFE2 ENSG00000123405.9 0.103695 0.064008 ENSG00000123405
CBLN1 ENSG00000102924.7 0.197568 0.082967 ENSG00000102924
LDB3 ENSG00000122367.15 0.160624 0.072359 ENSG00000122367
ASTN1 ENSG00000152092.10 0.161455 0.075431 ENSG00000152092
CAAP1 ENSG00000120159.7 0.073885 0.061795 ENSG00000120159
NAGA ENSG00000198951.7 0.156608 0.062236 ENSG00000198951
MPP7 ENSG00000150054.14 0.081827 0.068755 ENSG00000150054
ACSM3 ENSG00000005187.7 0.156032 0.078983 ENSG00000005187
CMTM6 ENSG00000091317.7 0.071542 0.063893 ENSG00000091317
MZT2B ENSG00000152082.9 0.067529 0.064535 ENSG00000152082
MLH3 ENSG00000119684.11 0.065972 0.052436 ENSG00000119684
LPIN3 ENSG00000132793.7 0.081774 0.065024 ENSG00000132793
ROBO3 ENSG00000154134.10 0.063652 0.066404 ENSG00000154134
HDGFL1 ENSG00000112273.5 0.052621 0.045732 ENSG00000112273
KEAP1 ENSG00000079999.9 0.063015 0.05218 ENSG00000079999
SLC35A5 ENSG00000138459.4 0.261014 0.082393 ENSG00000138459
AKR7A3 ENSG00000162482.4 0.074472 0.066625 ENSG00000162482
GUF1 ENSG00000151806.9 0.464141 0.07652 ENSG00000151806
PPIL6 ENSG00000185250.11 0.093272 0.052355 ENSG00000185250
FLNB ENSG00000136068.10 0.109261 0.059845 ENSG00000136068
VWDE ENSG00000146530.7 0.090694 0.070023 ENSG00000146530
C4orf36 ENSG00000163633.6 0.050464 0.051828 ENSG00000163633
PRR18 ENSG00000176381.4 0.072983 0.058797 ENSG00000176381
EIF3L ENSG00000100129.13 0.107249 0.063829 ENSG00000100129
ALG11 ENSG00000253710.1 0.202803 0.074487 ENSG00000253710
CRB1 ENSG00000134376.9 0.063272 0.051523 ENSG00000134376
SIRPA ENSG00000198053.7 0.152248 0.086788 ENSG00000198053
DMTF1 ENSG00000135164.14 0.078367 0.0572 ENSG00000135164
LMF1 ENSG00000103227.14 0.227888 0.091891 ENSG00000103227
SCOC ENSG00000153130.12 0.139483 0.076495 ENSG00000153130
DNPH1 ENSG00000112667.8 0.185041 0.083147 ENSG00000112667
SIL1 ENSG00000120725.8 0.112159 0.062953 ENSG00000120725
RP11-467N20.5 ENSG00000259455.1 0.065005 0.05775 ENSG00000259455
ACAA1 ENSG00000060971.13 0.074492 0.062504 ENSG00000060971
MKLN1 ENSG00000128585.13 0.162592 0.086874 ENSG00000128585
DOCK10 ENSG00000135905.14 0.072586 0.073673 ENSG00000135905
CSK ENSG00000103653.12 0.119243 0.073494 ENSG00000103653
ADRBK1 ENSG00000173020.6 0.058572 0.060066 ENSG00000173020
SLC25A17 ENSG00000100372.10 0.086266 0.058557 ENSG00000100372
CNOT6L ENSG00000138767.8 0.169473 0.069043 ENSG00000138767
DESI2 ENSG00000121644.14 0.073355 0.076369 ENSG00000121644
ASB4 ENSG00000005981.8 0.217814 0.069356 ENSG00000005981
TADA2A ENSG00000108264.12 0.271358 0.076247 ENSG00000108264
TBCEL ENSG00000154114.8 0.096038 0.074879 ENSG00000154114
LMTK3 ENSG00000142235.4 0.051498 0.05847 ENSG00000142235
ME2 ENSG00000082212.7 0.172556 0.084349 ENSG00000082212
